,tokens,ner_tags,langs,spans
165,"[""'"", ""''"", 'टोकियो', ""''"", ""'"", '(', 'जापानी', ':', '東京', '(', '``', 'पूरबी', 'राजधानी', ""''"", ',', 'उच्चारण', ':', 'तोउक्योउ', ')', ')', ',', 'सरकारी', 'नाँव', '-', ""'"", ""''"", 'टोकियो', 'मेट्रोपोलिस', ""''"", ""'"", '(', 'अंग्रेज़ी', ':', 'Tokyo', '(', 'उच्चारण', ':', 'टोकियो', ')', ')', ',', 'जापान', 'क', 'एगो', 'प्रीफेक्चर', 'आ', 'राजधानी', 'हवे।', 'टोकियो', 'क', 'जनसंख्या', '13,185,502', 'आ', 'पूरा', 'मेट्रो', 'क', 'जनसंख्या', '35,682,460', 'हवे', 'आ', 'एह', 'तरे', 'ई', 'विश्व', 'क', 'सबसे', 'ढेर', 'जनसंख्या', 'वाला', 'नगर', 'हवे।', 'एकर', 'कुल', 'क्षेत्रफल', '2,187.66', 'km2', 'आ', 'मेट्रो', 'सहित', 'क्षेत्रफल', '13,572', 'km2', 'बाटे', 'आ', 'एहीसे', 'ई', 'क्षेत्रफलो', 'की', 'हिसाब', 'से', 'दुनिया', 'क', 'सबसे', 'बड़हन', 'नगर', 'हवे।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: जापान']
166,"['सफ़दरजंग', 'के', 'मकबरा']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: सफ़दरजंग के मकबरा']
167,"['रम्या', 'श्री']","[1, 2]","['bh', 'bh']",['PER: रम्या श्री']
168,['यूरोप'],[5],['bh'],['LOC: यूरोप']
169,"['***', 'मौर्य', 'साम्राज्य', '(', '322-', '185', 'BCE', ')']","[0, 3, 4, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: मौर्य साम्राज्य']
170,['कालिदास'],[1],['bh'],['PER: कालिदास']
171,"['तिलाठी', 'सप्तरी', 'जिला', 'क', 'एगो', 'गाविस', 'बा', '।']","[5, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: तिलाठी']
172,"[""''ई"", 'पन्ना', 'कुशीनगर', 'जिला', 'खातिर', 'बा।', 'कुशीनगर', 'शहर', 'आ', 'बौद्ध', 'तीर्थ', 'खातिर', 'देखल', 'जाय', ""'"", ""''"", 'कुशीनगर', ""''"", ""'"", ""''""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: कुशीनगर']
173,"['नालंदा', 'विश्वविद्यालय']","[3, 4]","['bh', 'bh']",['ORG: नालंदा विश्वविद्यालय']
174,"['कृष्णा', 'नदी']","[5, 6]","['bh', 'bh']",['LOC: कृष्णा नदी']
175,"['लियोनार्डो', 'डा', 'विंची']","[1, 2, 2]","['bh', 'bh', 'bh']",['PER: लियोनार्डो डा विंची']
176,"['मनोज', 'तिवारी']","[1, 2]","['bh', 'bh']",['PER: मनोज तिवारी']
177,"['अल्बानियाRepublic', 'of', 'Albania']","[5, 0, 0]","['bh', 'bh', 'bh']",['LOC: अल्बानियाRepublic']
178,"['यह', 'विरासत', 'उन्हें', 'नेल्सन', 'मंडेला', 'से', 'जोड़ती', 'हैं..माने', 'यह', 'कि', 'जिस', 'कम', 'को', 'गाँधी', 'ने', 'शुरू', 'किया', 'था', 'उसे', 'मंडेला', 'ने', 'खत्म', 'किया', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: नेल्सन मंडेला']
179,"['रानी', 'चटर्जी']","[1, 2]","['bh', 'bh']",['PER: रानी चटर्जी']
180,['उत्तराखण्ड'],[5],['bh'],['LOC: उत्तराखण्ड']
181,"['६', 'अगस्त', '-', 'कल्पनाथ', 'राय']","[0, 0, 0, 1, 2]","['bh', 'bh', 'bh', 'bh', 'bh']",['PER: कल्पनाथ राय']
182,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
183,"['मल्हनिया', 'गम्हरिया', 'सिराहा', 'जिला', 'क', 'एगो', 'गाविस', 'बा', '।']","[5, 6, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: मल्हनिया गम्हरिया']
184,['औरैया'],[5],['bh'],['LOC: औरैया']
185,"['जवाहर', 'लाल', 'नेहरू']","[1, 2, 2]","['bh', 'bh', 'bh']",['PER: जवाहर लाल नेहरू']
186,"['बड़ा', 'इमामबाड़ा']","[3, 4]","['bh', 'bh']",['ORG: बड़ा इमामबाड़ा']
187,"['संत', 'श्री', 'आसारामजी', 'बापू']","[1, 2, 2, 2]","['bh', 'bh', 'bh', 'bh']",['PER: संत श्री आसारामजी बापू']
188,['आर्कमेडीस़'],[1],['bh'],['PER: आर्कमेडीस़']
189,"['(', 'फ्रांस', 'अउर', 'स्पेन', 'के', 'बीच', 'में', ')']","[0, 5, 0, 5, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: फ्रांस', 'LOC: स्पेन']"
190,"[""'"", ""''"", 'कैमूर', 'श्रेणी', ""''"", ""'"", 'या', ""'"", ""''"", 'कैमूर', 'पहाड़ी', ""''"", ""'भारत"", 'में', 'मध्य', 'प्रदेश', ',', 'उत्तर', 'प्रदेश', 'आ', 'बिहार', 'राज्य', 'में', 'स्थित', 'पहाड़ी', 'सभ', 'से', 'कड़ी', 'बाटे।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: मध्य प्रदेश', 'LOC: उत्तर प्रदेश', 'LOC: बिहार']"
191,"['नालन्दा', 'खुला', 'विश्वविद्यालय', '-', 'एगो', 'ओपन', 'इन्वरसिटी']","[3, 4, 4, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: नालन्दा खुला विश्वविद्यालय']
192,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
193,"['एक', 'मान्यता', 'के', 'अनुसार', 'लंका', 'विजय', 'के', 'बाद', 'रामराज्य', 'की', 'स्थापना', 'के', 'दिन', 'कार्तिक', 'शुक्ल', 'षष्ठी', 'के', 'भगवान', 'राम', 'और', 'माता', 'सीता', 'उपवास', 'कईले', 'रहन', 'आ', 'सूर्यदेव', 'के', 'आराधना', 'कईले', 'रहन।', 'सप्तमी', 'के', 'सूर्योदय', 'के', 'समय', 'फिर', 'से', 'अनुष्ठान', 'कके', 'सूर्यदेव', 'से', 'आशीर्वाद', 'प्राप्त', 'कईले', 'रहन।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: राम']
194,"[""'"", ""''"", 'अगरतला', ""''"", ""'"", 'भारत', 'की', 'त्रिपुरा', 'प्रान्त', 'क', 'राजधानी', 'ह।']","[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: त्रिपुरा']
195,"['बक्सर', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: बक्सर जिला']
196,"['भिखारी', 'ठाकुर']","[1, 2]","['bh', 'bh']",['PER: भिखारी ठाकुर']
197,"['तस्मान', 'झील', 'आ', 'ग्लेशियर', 'आ', 'एकरे', 'आसपास', 'के', 'पहाड़', 'सभ', 'के', 'इलाका', 'सब', 'माउंट', 'कुक', 'नेशनल', 'पार्क', 'के', 'हिस्सा', 'हवे।', 'नाव', 'ले', 'के', 'एह', 'झील', 'में', 'सैर', 'सपाटा', 'कइल', 'बर्तमान', 'समय', 'में', 'एगो', 'प्रमुख', 'मनोरंजन', 'बन', 'चुकल', 'बाटे।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: माउंट कुक नेशनल पार्क']
198,['म्याँमार'],[3],['bh'],['ORG: म्याँमार']
199,"['शेखपुरा', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: शेखपुरा जिला']
200,"['अलेक्जेंडर', 'फॉन', 'हम्बोल्ट', '(', '1769–1859', ')', '–', 'considered', 'the', 'father', 'of', 'modern', 'geography', '.']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: अलेक्जेंडर फॉन हम्बोल्ट']
201,"['परिणीति', 'चोपड़ा']","[1, 2]","['bh', 'bh']",['PER: परिणीति चोपड़ा']
202,"['पच्छिम', 'चंपारण', 'जिला']","[5, 6, 6]","['bh', 'bh', 'bh']",['LOC: पच्छिम चंपारण जिला']
203,"['भारत', 'क', 'परधानमंत्री', 'लोग']","[1, 2, 2, 2]","['bh', 'bh', 'bh', 'bh']",['PER: भारत क परधानमंत्री लोग']
204,['फिजी'],[5],['bh'],['LOC: फिजी']
205,"['अर्नस्ट', 'हेमिंग्वे']","[1, 2]","['bh', 'bh']",['PER: अर्नस्ट हेमिंग्वे']
206,"['श्वेता', 'तिवारी']","[1, 2]","['bh', 'bh']",['PER: श्वेता तिवारी']
207,"[""'"", ""''"", 'देवरिया', 'ज़िला', ""''"", ""'"", '(', ')', 'भारत', 'देश', 'की', 'उत्तर', 'प्रदेश', 'राज्य', 'में', 'एगो', 'ज़िला', 'हउए', 'आ', ""'"", ""''"", 'देवरिया', ""''"", ""'"", 'नाँव', 'के', 'शहर', 'ए', 'ज़िला', 'क', 'मुख्यालय', 'हउए।']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: भारत', 'LOC: उत्तर प्रदेश']"
208,"['लियोनार्डो', 'डा', 'विंची']","[1, 2, 2]","['bh', 'bh', 'bh']",['PER: लियोनार्डो डा विंची']
209,"['स्टार', 'परिवार', 'अवार्ड्स']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: स्टार परिवार अवार्ड्स']
210,"['मदन', 'मोहन', 'मालवीय']","[1, 2, 2]","['bh', 'bh', 'bh']",['PER: मदन मोहन मालवीय']
211,"['कर्नाटक', '(', 'बंगलुरु', ')']","[5, 0, 5, 0]","['bh', 'bh', 'bh', 'bh']","['LOC: कर्नाटक', 'LOC: बंगलुरु']"
212,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
213,"['लाइफ', 'ओके']","[3, 4]","['bh', 'bh']",['ORG: लाइफ ओके']
214,"[""'"", ""''"", 'स्विट्ज़रलैंड', ""''"", ""'"", 'यूरोप', 'में', 'एगो', 'देस', 'बाटे।']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: यूरोप']
215,['राम'],[1],['bh'],['PER: राम']
216,"['शारदा', 'सिन्हा']","[1, 2]","['bh', 'bh']",['PER: शारदा सिन्हा']
217,"['ली', 'बाइ']","[1, 2]","['bh', 'bh']",['PER: ली बाइ']
218,"['भक्तपुर', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: भक्तपुर जिला']
219,"['असम', '(', 'गुवाहाटी', ')']","[5, 0, 5, 0]","['bh', 'bh', 'bh', 'bh']","['LOC: असम', 'LOC: गुवाहाटी']"
220,"['अंतर्राष्ट्रीय', 'प्रकृति', 'संरक्षण', 'संघ']","[3, 4, 4, 4]","['bh', 'bh', 'bh', 'bh']",['ORG: अंतर्राष्ट्रीय प्रकृति संरक्षण संघ']
221,['आर्कमेडीस़'],[1],['bh'],['PER: आर्कमेडीस़']
222,"['एकरी', 'बाद', '५२५', 'ई॰', 'में', 'प्रयाग', 'आ', 'एकरी', 'आसपास', 'की', 'इलाका', 'पर', 'कन्नौज', 'की', 'राजा', 'यशोवर्मन', 'क', 'अधिकार', 'हो', 'गइल।', 'सम्राट', 'हर्षवर्द्धन', 'की', 'बारे', 'में', 'कहल', 'जाला', 'कि', 'उहाँके', 'हर', 'कुंभ', 'मेला', 'में', 'आपन', 'सबकुछ', 'दान', 'क', 'दीं।', 'चीनी', 'यात्री', 'ह्वेन', 'सांग', 'के', 'आगमन', 'हर्षवर्धन', 'की', 'समय', 'में', 'भइल', 'रहे', 'आ', 'ऊ', 'प्रयाग', 'के', 'यात्रा', 'कइलें', 'आ', 'अपनी', 'बर्णन', 'में', 'लिखलें', 'कि', 'गंगा', 'आ', 'यमुना', 'नदी', 'जहाँ', 'मिलेलीं', 'उहाँ', 'एगो', 'बड़ा', 'मंदिर', 'आ', 'विशाल', 'पेड़', 'बा।', 'उ', 'इहो', 'लिखलें', 'कि', 'ए', 'पेड़', '(', 'अक्षयवट', ')', 'से', 'बहुत', 'लोग', 'कूदि', 'के', 'जान', 'दे', 'देला', 'काहें', 'की', 'ई', 'मान्यता', 'बा', 'कि', 'ए', 'परम', 'पबित्र', 'जगह', 'पर', 'मरला', 'से', 'स्वर्ग', 'मिल', 'जाई।', 'हर्षवर्द्धन', 'की', 'बाद', 'क', 'लगभग', '२००', 'बारिस', 'क', 'इतिहास', 'नामालूम', 'बा।', 'लगभग', '८१०', 'ई', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: कन्नौज', 'ORG: हर्षवर्द्धन', 'PER: ह्वेन सांग']"
223,"[""'"", ""''"", 'यह', 'रिश्ता', 'क्या', 'कहलाता', 'है', ""''"", ""'"", 'एगो', 'भारतीय', 'धारावाहिक', 'हवे', 'जेवन', 'स्टार', 'प्लस', 'पर', 'प्रसारित', 'हो', 'रहल', 'बा।', 'एकर', 'पहिला', 'प्रसारण', '12', 'जनवरी', '2009', 'के', 'भईल।', 'एकर', 'निर्माण', 'राजन', 'शाही', 'आ', 'डायरेक्टर्स', 'कट', 'प्रोडक्शंस', 'द्वारा', 'भईल', 'बा।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: स्टार प्लस']
224,['बरेली'],[5],['bh'],['LOC: बरेली']
225,"['यूनाइटेड', 'किंगडम']","[5, 6]","['bh', 'bh']",['LOC: यूनाइटेड किंगडम']
226,"['विन्सेंट', 'वैन', 'गॉग']","[1, 2, 2]","['bh', 'bh', 'bh']",['PER: विन्सेंट वैन गॉग']
227,['अलकनंदा'],[5],['bh'],['LOC: अलकनंदा']
228,"['काली', 'मरिच', 'मूल', 'रूप', 'से', 'भारत', 'के', 'पौधा', 'हवे।', 'दक्खिनी', 'भारत', 'में', 'एकर', 'बड़ा', 'पैमाना', 'पर', 'खेती', 'होला।', 'हालाँकि', ',', 'अब', 'ई', 'उष्णकटिबंधीय', 'जलवायु', 'वाला', 'कई', 'देसवन', 'में', 'उपजावल', 'जात', 'बाटे।', 'बरिस', '२०१३', 'के', 'आँकड़ा', 'देखल', 'जाय', 'तब', 'वियतनाम', 'एकर', 'सभसे', 'ढेर', 'उत्पादन', 'करे', 'वाला', 'देस', 'बाटे।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: वियतनाम']
229,['बिहार'],[5],['bh'],['LOC: बिहार']
230,"['एकर', 'आकार', 'एगो', 'गौरइया', 'की', 'बराबर', 'होला।', 'ई', 'सुग्गा', 'की', 'जाति', 'की', 'चिर', 'इन', 'में', 'सभसे', 'छोट', 'चिरई', 'हवे।']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: गौरइया']
231,"['भारत', 'की', 'स्वतंत्रता', 'के', 'बाद', 'नेहरू', 'को', 'प्रधानमंत्री', 'का', 'दावेदार', 'बनाना']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: नेहरू']
232,['लिक्टन्सटाइन'],[5],['bh'],['LOC: लिक्टन्सटाइन']
233,['शिव'],[3],['bh'],['ORG: शिव']
234,['लक्समबर्ग'],[5],['bh'],['LOC: लक्समबर्ग']
235,"['रबीन्द्रनाथ', 'ठाकुर']","[1, 2]","['bh', 'bh']",['PER: रबीन्द्रनाथ ठाकुर']
236,"[""'"", ""''"", 'गया', ""''"", ""'"", 'जिला', 'बिहार', 'के', '38', 'गो', 'जिला', 'में', 'से', 'एगो', 'ह।', 'ई', 'मगध', 'प्रमंडल', 'के', 'एगो', 'जिला', 'ह।']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: बिहार', 'ORG: मगध प्रमंडल']"
237,"['बौद्ध', 'धर्म', 'आ', 'जैन', 'धर्म', 'के', 'माने', 'वालन', 'खातिर', 'भी', 'ए', 'शहर', 'के', 'महत्व', 'बा।', 'इहाँ', 'से', 'करीब', 'दस', 'किलोमीटर', 'दूर', 'सारनाथ', 'नाँव', 'के', 'अस्थान', 'परेला', 'जहाँ', 'भगवान', 'बुद्ध', 'आपन', 'पहिला', 'उपदेश', 'दिहले', 'रहलन।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: सारनाथ', 'PER: भगवान बुद्ध']"
238,"['बिंध्य', 'परबत', 'श्रेणी']","[5, 6, 6]","['bh', 'bh', 'bh']",['LOC: बिंध्य परबत श्रेणी']
239,"['मानव', 'भूगोल']","[3, 4]","['bh', 'bh']",['ORG: मानव भूगोल']
240,"['कार्ल', 'लिन्नायस']","[1, 2]","['bh', 'bh']",['PER: कार्ल लिन्नायस']
241,['जापान'],[5],['bh'],['LOC: जापान']
242,['यूनेस्को'],[3],['bh'],['ORG: यूनेस्को']
243,['पूर्णिया'],[3],['bh'],['ORG: पूर्णिया']
244,"['मेलबोर्न', 'क्रिकेट', 'ग्रांउड']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: मेलबोर्न क्रिकेट ग्रांउड']
245,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
246,"[""'"", ""''"", 'जवाहरलाल', 'नेहरु', ""''"", ""'"", '(', 'नवंबर', '१४', ',', '१८८९', '-', 'मई', '२७', ',', '१९६४', ')', 'क', 'जनम', 'उत्तर', 'प्रदेश', 'की', 'इलाहाबाद', 'में', 'भइल', 'रहे।', 'उहाँ', 'के', 'भारत', 'की', 'स्वतंत्रता', 'संग्राम', 'में', 'हिस्सा', 'लिहलीं', 'आ', 'स्वतंत्र', 'भारत', 'क', 'पहिला', 'प्रधानमन्त्री', 'बनलीं।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: उत्तर प्रदेश', 'LOC: इलाहाबाद', 'PER: प्रधानमन्त्री']"
247,['मुंबई'],[5],['bh'],['LOC: मुंबई']
248,['देवहंस'],[5],['bh'],['LOC: देवहंस']
