,tokens,ner_tags,langs,spans
2711,"['टिहरी', 'गढ़वाल', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: टिहरी गढ़वाल लोक सभा निर्वाचन क्षेत्र']
2712,"['हेलेना', 'सुकोवा', '(', '1989-90-93', ')']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: हेलेना सुकोवा']
2713,"[""''संगीतकार"", ""''"", '-', 'राजेश', 'रोशन']","[0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: राजेश रोशन']
2714,"['पुनर्प्रेषित', 'अंतर्राष्ट्रीय', 'कृष्णभावनामृत', 'संघ']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अंतर्राष्ट्रीय कृष्णभावनामृत संघ']
2715,"['30px', 'जनता', 'दल', '(', 'यूनाइटेड', ')']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: जनता दल ( यूनाइटेड )']
2716,"['एयरपोर्ट्स', 'काउन्सिल', 'इन्टरनेशनल']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: एयरपोर्ट्स काउन्सिल इन्टरनेशनल']
2717,"['राष्ट्रीय', 'राजमार्ग', '३०']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग ३०']
2718,"['शाहिद', 'कपूर', ',', 'सोनम', 'कपूर', ',', 'अनुपम', 'खेर']","[1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: शाहिद कपूर', 'PER: सोनम कपूर', 'PER: अनुपम खेर']"
2719,"[""'"", ""''"", 'लेगनेस', ""''"", ""'"", 'स्पेन']","[0, 0, 0, 0, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: स्पेन']
2720,"['दरभंगा', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: दरभंगा', 'LOC: बिहार']"
2721,"['दिव्या', 'दत्ता', '-', 'सुनैना']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: दिव्या दत्ता']
2722,"['मध्य', 'प्रदेश', '(', '152', ')', ',', 'छत्तीसगढ़', '(', '128', ')']","[5, 6, 0, 0, 0, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मध्य प्रदेश', 'LOC: छत्तीसगढ़']"
2723,"['म्यूज़िक', 'का', 'महा', 'मुक़ाबला']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: म्यूज़िक का महा मुक़ाबला']
2724,"['६६२', 'ईसा', 'पूर्व']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: ६६२ ईसा पूर्व']
2725,"['दीन', 'दयाल', 'उपाध्याय', 'गोरखपुर', 'विश्वविद्यालय']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: दीन दयाल उपाध्याय गोरखपुर विश्वविद्यालय']
2726,"['अनुप्रेषित', 'हरियाणा', 'जनहित', 'काँग्रेस']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: हरियाणा जनहित काँग्रेस']
2727,"[""''संगीत"", 'निर्देशन', ""''"", '—', 'बप्पी', 'लाहिड़ी']","[0, 0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: बप्पी लाहिड़ी']
2728,"['अनुप्रेषित', 'लखीमपुर', 'खेरी', 'जिला']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: लखीमपुर खेरी जिला']
2729,"[""'"", ""''"", 'ग्रेग', 'रुसेदस्की', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: ग्रेग रुसेदस्की']
2730,"['१९५६', 'यूरोपीय', 'कप', 'फाइनल']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: १९५६ यूरोपीय कप फाइनल']
2731,"['तंग', 'राज्य', '(', 'प्राचीन', 'चीन', ')']","[5, 6, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: तंग राज्य ( प्राचीन चीन )']
2732,"['हवाई', 'में', ',', 'दैवज्ञों', 'को', 'कुछ', 'स्थानों', 'पर', 'पाया', 'गया', 'था।', 'इन', 'दैवज्ञों', 'को', 'सफेद', 'कापा', 'में', 'लिपटी', 'हुई', 'मीनारों', 'पर', 'पाया', 'गया', 'था।', 'यहाँ', 'पर', 'पुरोहितों', 'को', 'देवताओं', 'की', 'इच्छा', 'के', 'बारे', 'में', 'पता', 'चलता', 'था।', 'इन', 'मीनारों', 'को', ""'"", ""''"", ""Anu'u"", '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हवाई']
2733,"['पुनर्प्रेषित', 'हिन्दुस्तान', 'सोशलिस्ट', 'रिपब्लिकन', 'एसोसिएशन']","[0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: हिन्दुस्तान सोशलिस्ट रिपब्लिकन एसोसिएशन']
2734,"['जगदीश', 'राज', '-', 'पुलिस', 'इंस्पेक्टर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जगदीश राज']
2735,"['पंजाब', 'एण्ड', 'सिंध', 'बैंक']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: पंजाब एण्ड सिंध बैंक']
2736,"['अनुप्रेषित', 'विंध्याचल', 'महा', 'ताप', 'विद्युत', 'गृह']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: विंध्याचल महा ताप विद्युत गृह']
2737,"['मधेपुरा', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मधेपुरा', 'LOC: बिहार']"
2738,"['आई', 'एन', 'ए', 'कालोनी']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: आई एन ए कालोनी']
2739,"[""'"", ""''"", 'फॉक्स', 'न्यूज', 'चैनल', ""''"", ""'""]","[0, 0, 3, 4, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: फॉक्स न्यूज चैनल']
2740,"['हैरी', 'पॉटर', '(', 'पात्र', ')']","[1, 2, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: हैरी पॉटर ( पात्र )']
2741,"['दीनदयाल', 'उपाध्याय', '(', '967–68', ')']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: दीनदयाल उपाध्याय']
2742,"['**', 'जिनेवा', '(', 'जनरल-वाणिज्य', 'दूतावास', ')']","[0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: जिनेवा']
2743,"['इंटरनेशनल', 'हेराल्ड', 'ट्रिब्यून']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: इंटरनेशनल हेराल्ड ट्रिब्यून']
2744,"['आलोक', 'नाथ', '-', 'बाऊजी', '(', 'अंजलि', 'व', 'पूजा', 'के', 'पिता', ')']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: आलोक नाथ']
2745,"['सईद', 'जाफ़री', '-', 'पुलिस', 'कमिश्नर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: सईद जाफ़री']
2746,"['(', '२', ')', 'मध्य-इटली', 'में', 'पोप', 'का', 'शासन', 'विद्यमान', 'था', ',']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: पोप']
2747,"[""''गीतकार"", ""''"", '-', 'आनंद', 'बख्शी']","[0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: आनंद बख्शी']
2748,"['कांगो', 'लोकतान्त्रिक', 'गणराज्य']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: कांगो लोकतान्त्रिक गणराज्य']
2749,"[""'"", ""''"", 'वियतनाम', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: वियतनाम']
2750,"['**', 'हैम्बर्ग', '(', 'जनरल-वाणिज्य', 'दूतावास', ')']","[0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हैम्बर्ग']
2751,"[""'"", ""''"", 'रायपुर', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: रायपुर']
2752,"['उज्जैन', 'का', 'महाकालेश्वर', 'मंदिर']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: उज्जैन का महाकालेश्वर मंदिर']
2753,"['ऑस्ट्रेलिया', 'और', 'न्यूजीलैंड', 'में', 'बेचा', 'जाता', 'है।', '6.5', '%', 'एबीवी', '(', 'ABV', ')']","[5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: ऑस्ट्रेलिया', 'LOC: न्यूजीलैंड']"
2754,"['साल्मन', '(', 'रंग', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: साल्मन ( रंग )']
2755,"['पुनर्प्रेषित', 'भारतीय', 'सेना', 'की', 'आर्मर्ड', 'कोर']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय सेना की आर्मर्ड कोर']
2756,"['महिमा', 'मकवाना', '...', 'रचना']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: महिमा मकवाना']
2757,"['ये', 'पुल', 'त्राजान', 'के', 'समय', 'में', 'बन', 'कर', 'पूरा', 'हुआ', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: त्राजान']
2758,"['औरंगाबाद', ',', 'बिहार']","[5, 6, 6]","['hi', 'hi', 'hi']","['LOC: औरंगाबाद , बिहार']"
2759,"['अनुप्रेषित', 'सलीम', 'अली', 'राष्ट्रीय', 'उद्यान']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: सलीम अली राष्ट्रीय उद्यान']
2760,"['अनुप्रेषित', 'गुलबर्ग', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: गुलबर्ग लोक सभा निर्वाचन क्षेत्र']
2761,"['पंजाब—३', ',', '२३९', ',', '२००']","[5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: पंजाब—३']
2762,"[""'"", ""''"", 'पैराग्वे', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: पैराग्वे']
2763,"['भारतीय', 'क्षेत्रीय', 'नौवहन', 'उपग्रह', 'प्रणाली']","[5, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भारतीय क्षेत्रीय नौवहन उपग्रह प्रणाली']
2764,"['रणवीर', 'सिंह', ',', 'अनुष्का', 'शर्मा']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: रणवीर सिंह', 'PER: अनुष्का शर्मा']"
2765,"['महेश', 'मांजरेकर', '-', 'इन्स्पेक्टर', 'तलपडे।']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: महेश मांजरेकर']
2766,"['वास्को', 'द', 'गामा']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: वास्को द गामा']
2767,"['राजभवन', '(', 'गुजरात', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: राजभवन ( गुजरात )']
2768,"['डॉ॰', 'सलीम', 'अली', 'के', 'मार्गदर्शक', 'तत्वके', 'साथ', 'बीएनएचएस', 'आजभी', 'कटिबद्ध', 'है।']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: सलीम अली']
2769,"['**', 'पेरिस', '(', 'दूतावास', ')']","[0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: पेरिस']
2770,"[""'"", ""''"", 'डैलस', 'काउबॉयस', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: डैलस काउबॉयस']
2771,"['रिपब्लिक', 'ऑफ', 'कांगो', '-', '7.1', 'इंच', ',']","[5, 6, 6, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: रिपब्लिक ऑफ कांगो']
2772,"['चाँदनी', 'चौक', 'लोकसभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: चाँदनी चौक लोकसभा निर्वाचन क्षेत्र']
2773,"['७४२', 'ईसा', 'पूर्व']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: ७४२ ईसा पूर्व']
2774,"['अनुप्रेषित', 'मिस्र', 'के', 'पिरामिड']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: मिस्र के पिरामिड']
2775,"['अनुप्रेषित', 'आना', 'सागर', 'झील']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: आना सागर झील']
2776,"['पश्चिम', 'बंगाल', 'राष्ट्रीय', 'न्यायिक', 'विज्ञान', 'विश्वविद्यालय', 'कोलकाता']","[3, 4, 4, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: पश्चिम बंगाल राष्ट्रीय न्यायिक विज्ञान विश्वविद्यालय', 'LOC: कोलकाता']"
2777,"['एक', 'दुसरे', 'से', 'करते', 'हैं', 'प्यार', 'हम']","[3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: एक दुसरे से करते हैं प्यार हम']
2778,"['टाटा', 'मूलभूत', 'अनुसंधान', 'संस्थान', ',', 'मुम्बई']","[3, 4, 4, 4, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: टाटा मूलभूत अनुसंधान संस्थान', 'LOC: मुम्बई']"
2779,"['जब', 'वे', '18', 'की', 'थीं', ',', 'तो', 'ब्लैंचेट', 'छुट्टी', 'में', 'मिस्र', 'गईं', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मिस्र']
2780,"[""'"", ""''"", 'रदरफोर्ड', 'बर्कर्ड', 'हेयस', ""''"", ""'"", '(', '1822–1893', ')']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: रदरफोर्ड बर्कर्ड हेयस']
2781,"['मॉनमाउथ', 'गोल्फ़', 'क्लब']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: मॉनमाउथ गोल्फ़ क्लब']
2782,"['गुलशन', 'ग्रोवर', '-', 'विशाल', 'के', 'चचेरे', 'भाई']","[1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: गुलशन ग्रोवर']
2783,"['आन्ध्र', 'प्रदेश', '(', '३', ')']","[5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: आन्ध्र प्रदेश']
2784,"['अनुप्रेषित', 'महात्मा', 'गान्धी', 'अन्तर्राष्ट्रीय', 'हिन्दी', 'विश्वविद्यालय']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: महात्मा गान्धी अन्तर्राष्ट्रीय हिन्दी विश्वविद्यालय']
2785,"['ऋषि', 'कपूर', '-', 'राजा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: ऋषि कपूर']
2786,"['मीर', 'तक़ी', '``', 'मीर', ""''""]","[1, 2, 2, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: मीर तक़ी ``', ""PER: मीर ''""]"
2787,"['अनुप्रेषित', 'एसोसिएशन', 'ऑफ', 'चार्टर्ड', 'सर्टिफाइड', 'एकाउंटेंट्स']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: एसोसिएशन ऑफ चार्टर्ड सर्टिफाइड एकाउंटेंट्स']
2788,"['जी.बी', 'रोड', ',', 'नई', 'दिल्ली']","[5, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: जी.बी रोड , नई दिल्ली']"
2789,"['केशव', 'बलिराम', 'हेडगेवार']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: केशव बलिराम हेडगेवार']
2790,"['सुदेश', 'भोंसले', ',', 'अनुराधा', 'पौडवाल']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: सुदेश भोंसले', 'PER: अनुराधा पौडवाल']"
2791,"['पुनर्प्रेषित', 'सो', 'मोरिरी', 'संरक्षित', 'आर्द्रभूमि']","[0, 5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: सो मोरिरी संरक्षित आर्द्रभूमि']
2792,"['अनुप्रेषित', 'अन्नामलाई', 'की', 'पहाड़ियाँ']","[0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: अन्नामलाई की पहाड़ियाँ']
2793,"['उत्तरी', 'तामान्दुआ', ',', 'दक्षिणी', 'तामान्दुआ']","[5, 6, 0, 5, 6]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: उत्तरी तामान्दुआ', 'LOC: दक्षिणी तामान्दुआ']"
2794,"['मनोज', 'कुमार', '-', 'राजा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: मनोज कुमार']
2795,"['राम', 'प्रसाद', ""'बिस्मिल"", ""'""]","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']","[""PER: राम प्रसाद 'बिस्मिल '""]"
2796,"['अनुप्रेषित', 'जटावर्मन्', 'कुलशेखर', 'पाण्टियऩ्']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: जटावर्मन् कुलशेखर पाण्टियऩ्']
2797,"['ब्लॉगर', '(', 'सेवा', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: ब्लॉगर ( सेवा )']
2798,"['झुंझुनू', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: झुंझुनू लोक सभा निर्वाचन क्षेत्र']
2799,"['(', 'संयुक्त', 'राज्य', 'भूगर्भ', 'सर्वेक्षण', 'अभिलेखों', 'पर', 'आधारित', ""''"", ')']","[0, 3, 4, 4, 4, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: संयुक्त राज्य भूगर्भ सर्वेक्षण']
2800,"['संजीव', 'कुमार', '-', 'गेरुलाल']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: संजीव कुमार']
2801,"['जावा', '(', 'द्वीप', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: जावा ( द्वीप )']
2802,"['दिल्ली', 'सराय', 'रोहिल्ला', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: दिल्ली सराय रोहिल्ला रेलवे स्टेशन']
2803,"['गोलियों', 'की', 'रासलीला', 'रामलीला', ""''""]","[3, 4, 4, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: गोलियों की रासलीला रामलीला']
2804,"['महाराष्ट्र', 'और', 'गोवा', '-', '4,881,444']","[5, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: महाराष्ट्र', 'LOC: गोवा']"
2805,"['परावर्तन', '(', 'भौतिकी', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: परावर्तन ( भौतिकी )']
2806,"['पंजाब', '(', 'भारत', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: पंजाब ( भारत )']
2807,"['१२', 'दिसम्बर', '–', 'शिवकुमार', 'मिश्र']","[0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: शिवकुमार मिश्र']
2808,"['===', 'इटली', '(', '41', ')', '===']","[0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: इटली']
2809,"['२००४', 'विम्बलडन', 'टेनिस', 'प्रतियोगिता']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: २००४ विम्बलडन टेनिस प्रतियोगिता']
2810,"['आन्ध्र', 'प्रदेश', '(', '369', ')']","[5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: आन्ध्र प्रदेश']
2811,"[""'"", ""''"", 'मेक्सिको', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मेक्सिको']
2812,"[""''भाजपा"", ""''"", 'भारतीय', 'जनता', 'पार्टी']","[0, 0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय जनता पार्टी']
2813,"['राजीव', 'गांधी', ',', 'बलि', 'राम', 'भगत']","[1, 2, 0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: राजीव गांधी', 'PER: बलि राम भगत']"
2814,"['मानव', 'विकास', 'सूचकांक', '(', 'HDI', ')']","[3, 4, 4, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मानव विकास सूचकांक']
2815,"['आगरा', 'का', 'किला']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: आगरा का किला']
2816,"['भारतीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'पटना']","[3, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: भारतीय प्रौद्योगिकी संस्थान ,', 'LOC: पटना']"
2817,"['हेलन', '-', 'अतिथि', 'भूमिका']","[1, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: हेलन']
2818,"['रोहतास', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: रोहतास', 'LOC: बिहार']"
2819,"['मैसेडोनिया', 'गणराज्य', 'में', 'वर्श्निक', '(', 'अन्ज़बेगोवो', ')', ',', '6500', 'ई.पू', '.']","[5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मैसेडोनिया गणराज्य']
2820,"['नरसिंहवर्मन', '१', '(', 'ममल्ल', ')', '630', '-', '668', 'ई', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: नरसिंहवर्मन १']
2821,"['अमृता', 'सिंह', '-', 'रूपा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: अमृता सिंह']
2822,"['अनुप्रेषित', 'मालदा', 'उत्तर', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[0, 5, 6, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मालदा उत्तर लोक सभा निर्वाचन क्षेत्र']
2823,"['पुनर्प्रेषित', 'आर्थर', 'कॉनन', 'डॉयल']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: आर्थर कॉनन डॉयल']
2824,"['राष्ट्रीय', 'राजमार्ग', '२१९', '(', 'चीन', ')']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग २१९ ( चीन )']
2825,"['अनुप्रेषित', 'सी', 'वी', 'रामन', 'पिल्लै']","[0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: सी वी रामन पिल्लै']
2826,"['कांगो', 'लोकतान्त्रिक', 'गणराज्य']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: कांगो लोकतान्त्रिक गणराज्य']
2827,"['भारतीय', 'वानिकी', 'अनुसंधान', 'एवं', 'शिक्षा', 'परिषद']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय वानिकी अनुसंधान एवं शिक्षा परिषद']
2828,"['अनुप्रेषित', 'जॉर्ज', 'द्वितीय', ',', 'इंगलैंड']","[0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: जॉर्ज द्वितीय , इंगलैंड']"
2829,"['हरियाणा', '(', '50', ')', ',', 'हिमाचल', 'प्रदेश', '(', '50', ')', ',', 'उत्तर', 'प्रदेश', '(', '100', ')']","[5, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: हरियाणा', 'LOC: हिमाचल प्रदेश', 'LOC: उत्तर प्रदेश']"
