,tokens,ner_tags,langs,spans
190,"['WEITERLEITUNG', 'Sakski', 'krajny', 'sejm']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Sakski krajny sejm']
191,"['WEITERLEITUNG', 'Robert', 'Iwanowič', 'Roždestwjenskij']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Robert Iwanowič Roždestwjenskij']
192,"['wot', 'Jana', 'Pawoła', 'II', '.', 'zbóžnoprajeny', '.']","[0, 1, 2, 2, 2, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Jana Pawoła II .']
193,"[""'"", ""''"", 'Soročinsk', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
194,"['Hišće', 'Carl', 'von', 'Linné', 'rozrjadowaše', 'swój', ""''Systema"", 'naturae', ""''"", 'wotpowědnje', 'tomu', '.']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Carl von Linné']
195,"[""'"", ""''"", 'Rybnoje', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
196,"['WEITERLEITUNG', 'Zwjazkowa', 'awtodróha', '13']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 13']
197,"['Rostlina', 'je', 'w', 'nimale', 'cyłej', 'Europje', 'rozšěrjena', '.']","[0, 0, 0, 0, 0, 5, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Europje']
198,"['Klóšter', 'Marijiny', 'doł']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Klóšter Marijiny doł']
199,"['WEITERLEITUNG', 'Zwjazkowa', 'awtodróha', '17']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 17']
200,"['Klosterwasser', '–', 'Klóšterska', 'woda']","[0, 0, 5, 6]","['hsb', 'hsb', 'hsb', 'hsb']",['LOC: Klóšterska woda']
201,"['Centro', 'Federal', 'de', 'Educação', 'Tecnológica', 'Celso', 'Suckow', 'da', 'Fonseca']","[3, 4, 4, 4, 4, 4, 4, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Centro Federal de Educação Tecnológica Celso Suckow da Fonseca']
202,"['mjeno', 'ruskeho', 'basnika', 'a', 'spisowaćela', ',', 'hlej', 'Aleksander', 'Sergejewič', 'Puškin']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Aleksander Sergejewič Puškin']
203,"['Klóšter', 'Marijiny', 'doł']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Klóšter Marijiny doł']
204,"['Rostlina', 'je', 'w', 'Europje', 'rozšěrjena', '.']","[0, 0, 0, 5, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Europje']
205,"['Ma', 'někak', 'dźesać', 'milionow', 'wobydlerjow', 'a', 'přestrjeń', '605', 'km²', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: km²']
206,"['Hrjehor', 'XV', '.', '(', '1621–1623', ')']","[1, 2, 2, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Hrjehor XV .']
207,"['ludźimi', ',', 'kotryž', 'rěča', 'arabsce', ')', '.']","[0, 0, 0, 0, 3, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: arabsce']
208,"['Leži', 'něhdźe', 'pjeć', 'kilometrow', 'juhozapadnje', 'Choćebuza', 'při', 'awtodróze', '15', 'a', 'ma', 'wokoło', '750', 'wobydlerjow', '.']","[0, 0, 0, 0, 0, 5, 0, 3, 4, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Choćebuza', 'ORG: awtodróze 15']"
209,"['Universidade', 'Federal', 'de', 'Minas', 'Gerais']","[3, 4, 4, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Universidade Federal de Minas Gerais']
210,"['Leži', 'něhdźe', 'jědnaće', 'kilometrow', 'juhozapadnje', 'Choćebuza', 'bjezposrědnje', 'při', 'awtodróze', '15', 'a', 'ma', 'wokoło', 'sto', 'wobydlerjow', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Choćebuza', 'ORG: awtodróze 15']"
211,"[')', 'kaž', 'tež', 'w', 'Zjednoćenym', 'kralestwje', 'a', 'Italskej', '.']","[0, 0, 0, 0, 5, 6, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Zjednoćenym kralestwje', 'LOC: Italskej']"
212,"['Słušeja', 'ke', 'gmejnje', 'Hornja', 'Hórka', 'a', 'leža', 'mjez', '225', 'a', '245', 'm', 'nad', 'mórskej', 'hładźinu', 'na', 'prawej', 'stronje', 'Sprjewje', '.']","[0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Hornja Hórka', 'LOC: Sprjewje']"
213,"['Karl', 'Heinrich', 'Koch']","[1, 2, 2]","['hsb', 'hsb', 'hsb']",['PER: Karl Heinrich Koch']
214,"['WEITERLEITUNG', 'Klóšter', 'Marijiny', 'doł']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Klóšter Marijiny doł']
215,"['Masaryk', ',', 'Tomáš', 'Garrigue']","[1, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']","['PER: Masaryk , Tomáš Garrigue']"
216,"['David', 'Gilmour', '(', '1968-1995', ')']","[1, 2, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: David Gilmour']
217,"[""'"", ""''"", 'Michajlow', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
218,"['Falkenberg', 'nad', 'Halštrowom']","[5, 6, 6]","['hsb', 'hsb', 'hsb']",['LOC: Falkenberg nad Halštrowom']
219,"['Leža', 'štyri', 'kilometry', 'sewjerowuchodnje', 'stareho', 'města', 'a', '247', 'm', 'nad', 'mórskej', 'hładźinu', 'pod', 'Lubijskej', 'horu', '(', '448', 'm', ')', 'a', 'Hrodźišćom', '(', '455', 'm', ')', 'a', 'při', 'zwjazkowej', 'dróze', '6', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Lubijskej horu', 'LOC: Hrodźišćom', 'ORG: zwjazkowej dróze 6']"
220,"['Podgorica', '(', 'Čorna', 'Hora', ')']","[5, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Podgorica', 'LOC: Čorna Hora']"
221,"['Derbno', 'p.', 'Gubina', '(', ')']","[5, 6, 6, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Derbno p. Gubina']
222,"['Rostlina', 'je', 'w', 'Europje', 'rozšěrjena', '.']","[0, 0, 0, 5, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Europje']
223,"['WEITERLEITUNG', 'Konstantin', 'Dmitrijewič', 'Balmont']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Konstantin Dmitrijewič Balmont']
224,"['Swjatopluk', 'I', '.']","[1, 2, 2]","['hsb', 'hsb', 'hsb']",['PER: Swjatopluk I .']
225,"['WEITERLEITUNG', 'Wjazońca', '(', 'gmejna', ')']","[0, 5, 6, 6, 6]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Wjazońca ( gmejna )']
226,"['WEITERLEITUNG', 'Kosta', 'Lewanowič', 'Chetagurow']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Kosta Lewanowič Chetagurow']
227,"[""'"", ""''"", 'Košice', ""''"", ""'"", '(', ""''Kaschau"", ""''"", ')', 'su', 'druhe', 'najwjetše', 'město', 'Słowakskeje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Słowakskeje']
228,"['***', 'Całtki', '(', ""''Convallaria"", 'majalis', ""''"", 'L', '.', ')']","[0, 3, 0, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Całtki']
229,"['Po', 'abiturje', 'je', 'studij', 'germanistiki', 'započała', '.']","[0, 0, 0, 0, 3, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: germanistiki']
230,"['Klóšter', 'Marijiny', 'doł']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Klóšter Marijiny doł']
231,"['Omsk', '(', '1,15', ')']","[5, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb']",['LOC: Omsk']
232,"['Johann', 'Gottlieb', 'Fichte', '(', '1762–1814', ')', ',', 'filozof', 'a', 'kubłar']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Johann Gottlieb Fichte']
233,"['Po', 'tym', 'přizamknje', 'studij', 'mediciny', 'při', 'Praskej', 'uniwersiće', '.']","[0, 0, 0, 0, 0, 0, 3, 4, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Praskej uniwersiće']
234,"['Jeničke', 'dalše', 'wjetše', 'město', 'je', 'Wolžsk', 'z', '55.000', 'wobydlerjemi', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Wolžsk']
235,"['Puškin', ',', 'Aleksander', 'Sergejewič']","[1, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']","['PER: Puškin , Aleksander Sergejewič']"
236,"['WEITERLEITUNG', 'Zwjazkowa', 'awtodróha', '17']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 17']
237,"['WEITERLEITUNG', 'Ernesto', 'Che', 'Guevara']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Ernesto Che Guevara']
238,"['Wolfgang', 'Amadeus', 'Mozart', '(', '1756–1791', ')', ',', 'komponist']","[1, 2, 2, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Wolfgang Amadeus Mozart']
239,"['*1970', 'Lipsk', ',', 'Drježdźany', ',', 'Zwěrin', ',', 'Roztok']","[0, 5, 0, 5, 0, 5, 0, 5]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Lipsk', 'LOC: Drježdźany', 'LOC: Zwěrin', 'LOC: Roztok']"
240,"[""'"", ""''"", 'Kedrowyj', ""''"", ""'"", '(', ""''Кедровый"", ""''"", ')', 'je', 'město', 'w', 'aziskim', 'dźělu', 'Ruskeje', 'federacije', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: aziskim', 'LOC: Ruskeje federacije']"
241,"['WEITERLEITUNG', 'Křesćansko-demokratiska', 'unija', 'Němskeje']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Křesćansko-demokratiska unija Němskeje']
242,"[""'"", ""''"", 'Šagonar', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'aziskim', 'dźělu', 'Ruskeje', 'federacije', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: aziskim', 'LOC: Ruskeje federacije']"
243,"['Worcyn', ""''"", '(', 'Wurzen', ')', ""''""]","[5, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Worcyn']
244,"['WEITERLEITUNG', 'Železniska', 'čara', 'Berlin–Zhorjelc']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Železniska čara Berlin–Zhorjelc']
245,"['Kocor', ',', 'Korla', 'Awgust']","[1, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']","['PER: Kocor , Korla Awgust']"
246,"['Zwjazkowa', 'awtodróha', '15']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 15']
247,"['Leži', 'při', 'rěce', 'Kušajka', 'we', 'wuchodnym', 'předkraju', 'Uralskich', 'horin', 'w', 'Swjerdlowskej', 'oblasći', 'něhdźe', '190', 'kilometrow', 'sewjernje', 'Jekaterinburga', '.']","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 6, 0, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Uralskich horin', 'LOC: Swjerdlowskej oblasći', 'LOC: Jekaterinburga']"
248,"['Leži', '13', 'kilometrow', 'sewjerozapadnje', 'Kamjenca', 'a', '18', 'kilometrow', 'juhozapadnje', 'Wojerec', 'a', 'mjezuje', 'z', 'Braniborskej', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Kamjenca', 'LOC: Wojerec', 'LOC: Braniborskej']"
249,"['Hall', ',', 'Robert', 'Anderson', 'Jr', '.']","[1, 2, 2, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['PER: Hall , Robert Anderson Jr .']"
250,"['Dalše', 'wjetše', 'města', 'su', 'Alagir', '(', '21.000', 'wobydlerjow', ')', ',', 'Beslan', '(', '36.000', ')', 'a', 'Mozdok', '(', '39.000', ')', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Alagir', 'LOC: Beslan', 'ORG: Mozdok']"
251,"['Jeničce', 'Kronos', ',', 'najmłódši', ',', 'so', 'zwólniwje', 'wupraji', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Kronos']
252,"['WEITERLEITUNG', 'Michail', 'Aleksandrowič', 'Šolochow']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Michail Aleksandrowič Šolochow']
253,"['WEITERLEITUNG', 'Wladimir', 'Wolfowič', 'Žirinowskij']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Wladimir Wolfowič Žirinowskij']
254,"['Roždestwjenskij', ',', 'Robert', 'Iwanowič']","[1, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']","['PER: Roždestwjenskij , Robert Iwanowič']"
255,"['**', 'Wulkopłodowa', 'tymjenka', '(', ""''Vaccinium"", 'macrocarpon', ""''"", 'Aiton', ')']","[0, 5, 6, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Wulkopłodowa tymjenka']
256,"['Johannes', 'Rau', '(', '1931–2006', ')']","[1, 2, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Johannes Rau']
257,"['*****', 'Pisana', 'bónčawa', '(', ""''Nymphaea"", 'colorata', ""''"", ')']","[0, 5, 6, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Pisana bónčawa']
258,"['Mato', 'Kosyk', '(', '1853–1940', ')', '–', 'basnik']","[1, 2, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Mato Kosyk']
259,"['Zwjazkowa', 'dróha', '96', '(', 'Budyšin', ')', 'wjedźe', 'přez', 'wjesku', '.']","[3, 4, 4, 0, 5, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['ORG: Zwjazkowa dróha 96', 'LOC: Budyšin']"
260,"['Adolf', 'Černý', '(', 'wud', '.']","[1, 2, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Adolf Černý']
261,"['WEITERLEITUNG', 'Iwan', 'Sergejewič', 'Turgenjew']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Iwan Sergejewič Turgenjew']
262,"['Kóždy', 'kraj', 'ma', '–', 'wotwisnje', 'wot', 'ličby', 'wobydlerjow', '–', 'wěstu', 'ličbu', 'reprezentantow', 'w', 'zwjazkowej', 'radźe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: zwjazkowej radźe']
263,"['Benedikt', 'XVI', '.']","[1, 2, 2]","['hsb', 'hsb', 'hsb']",['PER: Benedikt XVI .']
264,"[""'"", ""''"", 'Starodub', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
265,"['PDS', 'bě', 'předchadnica', 'dźensnišeje', 'Lěwicy', '.']","[0, 0, 0, 0, 3, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Lěwicy']
266,"['Banja', 'Luka', '–', '250.000', 'wobydlerjow']","[5, 6, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Banja Luka']
267,"['WEITERLEITUNG', 'Andrej', 'Wadimowič', 'Makarjewič']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Andrej Wadimowič Makarjewič']
268,"['WEITERLEITUNG', 'Zwjazkowa', 'awtodróha', '17']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 17']
269,"['Tomisław', 'bě', 'najwuchodniša', 'wjes', 'historiskeje', 'Hornjeje', 'Łužicy', '.']","[0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Hornjeje Łužicy']
270,"['Woznjesenskij', ',', 'Andrej', 'Andrejewič']","[1, 2, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']","['PER: Woznjesenskij , Andrej Andrejewič']"
271,"['WEITERLEITUNG', 'Kosta', 'Lewanowič', 'Chetagurow']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Kosta Lewanowič Chetagurow']
272,"['Zwjazkowa', 'awtodróha', '15']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Zwjazkowa awtodróha 15']
273,"['Centro', 'Federal', 'de', 'Educação', 'Tecnológica', 'de', 'Minas', 'Gerais']","[3, 4, 4, 4, 4, 4, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Centro Federal de Educação Tecnológica de Minas Gerais']
274,"[""'"", ""''"", 'Bolochowo', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
275,"['Smoler', ',', 'Jan', 'Arnošt', '(', '1816–1884', ')']","[1, 2, 2, 2, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['PER: Smoler , Jan Arnošt']"
276,"['Francoski', 'sydrik', '(', ""''Galium"", 'parisiense', ""''"", ')']","[5, 6, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Francoski sydrik']
277,"['Universidade', 'Estadual', 'de', 'Feira', 'de', 'Santana']","[3, 4, 4, 4, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Universidade Estadual de Feira de Santana']
278,"['WEITERLEITUNG', 'Robert', 'Iwanowič', 'Roždestwjenskij']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Robert Iwanowič Roždestwjenskij']
279,"['Alternatiwa', 'za', 'Němsku']","[3, 4, 4]","['hsb', 'hsb', 'hsb']",['ORG: Alternatiwa za Němsku']
280,"['WEITERLEITUNG', 'Deutsche', 'Kommunistische', 'Partei']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Deutsche Kommunistische Partei']
281,"['WEITERLEITUNG', 'Nationaldemokratische', 'Partei', 'Deutschlands']","[0, 3, 4, 4]","['hsb', 'hsb', 'hsb', 'hsb']",['ORG: Nationaldemokratische Partei Deutschlands']
282,"['Leži', 'při', 'rěce', 'Modłeji', 'někak', 'dwaceći', 'kilometrow', 'sewjerowuchodnje', 'wot', 'Lipska', 'a', 'dwaceći', 'kilometrow', 'juhozapadnje', 'wot', 'Torhowa', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: Modłeji', 'LOC: Lipska', 'LOC: Torhowa']"
283,"['Jeje', 'zarjadniske', 'sydło', 'a', 'najwjetše', 'město', 'je', 'Saratow', 'z', 'wjace', 'hač', '800.000', 'wobydlerjemi', '.']","[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Saratow']
284,"['WEITERLEITUNG', 'Marina', 'Iwanowna', 'Cwjetajewa']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Marina Iwanowna Cwjetajewa']
285,"['Jako', ""'"", ""''"", 'ewangelij', ""''"", ""'"", 'abo', ""'"", ""''"", 'sćenje', ""''"", ""'"", 'płaća', 'prěnje', 'štyri', 'knihi', 'Noweho', 'zakonja', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: Noweho zakonja']
286,"['Předsyda', 'je', 'Patrik', 'Köbele', '.']","[0, 0, 1, 2, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Patrik Köbele']
