,tokens,ner_tags,langs,spans
183,"['J.P.', 'Gregoriussen', 'teknaði', 'bygingin', '.']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: J.P. Gregoriussen']
184,"['Leigumál', 'flutt', 'til', 'Atlantic', 'Airways']","[0, 0, 0, 3, 4]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Atlantic Airways']
185,"['31.', 'mai', '-', 'Joseph', 'Haydn']","[5, 6, 0, 1, 2]","['fo', 'fo', 'fo', 'fo', 'fo']","['LOC: 31. mai', 'PER: Joseph Haydn']"
186,"[""''Hon"", ',', 'sum', 'róði', 'eftir', 'ælaboganum', ""''"", ',', 'eftir', 'Rakel', 'Helmsdal']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Rakel Helmsdal']
187,"['J.', 'R.', 'R.', 'Tolkien']","[1, 2, 2, 2]","['fo', 'fo', 'fo', 'fo']",['PER: J. R. R. Tolkien']
188,"['Hann', 'byrjaði', 'yrkisleið', 'sína', 'í', 'The', 'Beatles', 'saman', 'við', 'John', 'Lennon', ',', 'George', 'Harrison', 'og', 'Ringo', 'Starr', '.']","[0, 0, 0, 0, 0, 3, 4, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['ORG: The Beatles', 'PER: John Lennon', 'PER: George Harrison', 'PER: Ringo Starr']"
189,"['Danmark', 'vóru', 'uppi', 'í', 'evropeiska', 'hjálandaævintýrinum', 'og', 'løgdu', 'Føroyar', ',', 'Ísland', 'og', 'Grønland', 'undir', 'seg', '.']","[5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Danmark', 'LOC: evropeiska', 'LOC: Føroyar', 'LOC: Ísland', 'LOC: Grønland']"
190,"[""'"", ""''"", 'H', ""''"", ""'"", 'Høgri']","[0, 0, 0, 0, 0, 3]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Høgri']
191,"['Um', '800', 'stórfilmar', 'verða', 'tiknir', 'upp', 'um', 'árið', ',', 'teir', 'flestu', 'í', 'Mumbai', ',', 'sum', 'verður', 'eyknevndur', '``', 'Bollywood', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Mumbai']
192,"['Hin', 'Stuttligi', 'Flokkurin', 'stillaði', 'upp', 'til', 'val', 'fyri', 'fyrstu', 'og', 'seinastu', 'ferð', '.']","[3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Hin Stuttligi Flokkurin']
193,"['Hetta', 'hevur', 'eisini', 'sett', 'síni', 'spor', 'í', 'tónleik', 'hennara', '.']","[0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: tónleik']
194,"[""''Haliaeetus"", 'albicilla', ""''"", '(', 'Havørn', ')']","[0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Havørn']
195,"['Forseti', 'Franklin', 'D.', 'Roosevelt', '(', 'USA', ')']","[0, 1, 2, 2, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['PER: Franklin D. Roosevelt', 'LOC: USA']"
196,"['AaB]]', ',', 'Brøndby', 'IF', ',', 'FC', 'København']","[0, 0, 3, 4, 0, 3, 4]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['ORG: Brøndby IF', 'ORG: FC København']"
197,"['Onnur', 'arbeiða', 'í', 'Klaksvík', ',', 'har', 'fyritøkan', 'hevur', 'kryvjivirki', ',', 'og', 'samlaða', 'árliga', 'lønarútgjaldingin', 'er', '9', 'milliónir', 'krónir', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Klaksvík']
198,"['Hon', 'er', 'systir', 'Brigitta', 'Boccoli', ',', 'sum', 'eisini', 'er', 'sjónleikari', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Brigitta Boccoli']
199,"['Bólkar', 'innan', 'fólkakirkjuna', 'vildu', 'broytingar', '.']","[0, 0, 3, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: fólkakirkjuna']
200,"['Byrta', '-', 'Aftur', 'og', 'aftur']","[3, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Byrta']
201,"[""'"", ""''"", 'Hálshvítur', 'nápur', ""''"", ""'""]","[0, 0, 5, 6, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Hálshvítur nápur']
202,"['Universitetið', 'í', 'Tübingen', 'varð', 'stovnað']","[3, 4, 4, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Universitetið í Tübingen']
203,"['Vinnarin', 'var', 'italiumaðurin', 'Gregorio', 'Paltrinieri', ',', 'ið', 'vann', 'við', 'tíðini', '7:44.98', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Gregorio Paltrinieri']
204,"['Í', 'prosentum', 'er', 'Sambandsflokkurin', 'størsti', 'flokkur', 'á', 'tingi', ',', 'men', 'hevur', 'einans', '7', 'tinglimir', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Sambandsflokkurin']
205,"['Framburðsflokkurin', '(', 'FrP', ')']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: Framburðsflokkurin ( FrP )']
206,"['Tottenham', 'Hotspur', 'F.C', '.']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: Tottenham Hotspur F.C .']
207,"['Henrik', 'Old', '(', 'JF', ')', '1995–1998']","[1, 2, 0, 3, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['PER: Henrik Old', 'ORG: JF']"
208,"['Oyggin', 'er', 'ein', 'av', 'teimum', 'trimum', 'ABC-oyggjunum', 'og', 'liggur', '20', 'km', 'eystan', 'fyri', 'Curaçao', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: ABC-oyggjunum', 'LOC: Curaçao']"
209,"['Hannibal', 'hevði', 'ein', 'fíl', 'nevndur', '``', 'Surus', ""''"", ';', 'hetta', 'nevni', 'kundi', 'týtt', '``', 'hin', 'sýriski', ""''"", '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Hannibal']
210,"['Uni', 'Arge', '”Mitt', 'í', 'sjónum”']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Uni Arge']
211,"['Golden', 'Gate', 'brúgvin']","[3, 4, 4]","['fo', 'fo', 'fo']",['ORG: Golden Gate brúgvin']
212,"['úr', 'Evropa', 'í', 'Afrika', '.']","[0, 5, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Evropa', 'LOC: Afrika']"
213,"['Nógv', 'viðurskifti', 'vóru', 'ring', 'at', 'hava', 'tamarhald', 'á.', 'Skiftandi', 'veður', ',', 'skiftandi', 'ljóssetingar', 'og', 'alt', 'tað', ',', 'ið', 'føroyingar', 'eru', 'so', 'vanir', 'við', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: føroyingar']
214,"['Sum', 'navnið', 'bendur', 'á', ',', 'er', 'Stokkastovan', 'bygd', 'af', 'viðarstokkum', ',', 'ein', 'heldur', 'sjáldsamur', 'bygningsháttur', 'í', 'Føroyum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Føroyum']
215,"['Á', 'vetri', 'leita', 'summir', 'til', 'lýggjari', 'lond', ',', 'eitt', 'nú', 'Føroyar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Føroyar']
216,"['Todi', 'Jónsson', ',', '90', '.']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Todi Jónsson']
217,"['Vegur', 'er', 'nú', 'gjørdur', 'úr', 'Sørvági', 'til', 'Miðvágs', 'og', 'Sandavágs', '.']","[0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Sørvági', 'LOC: Miðvágs', 'LOC: Sandavágs']"
218,"['The', 'Walt', 'Disney', 'Company']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: The Walt Disney Company']
219,"['Jens', 'Fink-Jensen', ',', 'rithøvundur', '.']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Jens Fink-Jensen']
220,"['Lena', 'Anderssen', '-', 'Ársins', 'songkvinna']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Lena Anderssen']
221,"['Høvuðsgudar', 'teirra', 'vóru', 'Tórur', ',', 'Óðin', 'og', 'Froyur', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['PER: Tórur', 'PER: Óðin']"
222,"['Sámal', 'Johansen', ',', 'rithøvundur', '.']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Sámal Johansen']
223,"['Harumframt', 'hevur', 'hann', 'spælt', 'bass', 'við', 'eitt', 'nú', 'Eivør', 'Pálsdóttir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Eivør Pálsdóttir']
224,"[""'"", ""''"", 'Österbymo', ""''"", ""'"", 'er', 'ein', 'býur', 'í', 'Ydre', 'kommunu', 'í', 'Östergötlands', 'län', 'í', 'Svøríki', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 6, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Ydre kommunu', 'LOC: Östergötlands län', 'LOC: Svøríki']"
225,"['Hashøj', 'kommuna', ',', 'Korsør', 'kommuna', ',', 'Skælskør', 'kommuna', ',', 'Slagelse', 'kommuna']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 5, 6]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Hashøj kommuna', 'LOC: Korsør kommuna', 'LOC: Skælskør kommuna', 'LOC: Slagelse kommuna']"
226,"['Mormonar', '-', '4', '%']","[3, 0, 0, 0]","['fo', 'fo', 'fo', 'fo']",['ORG: Mormonar']
227,"['Grein', 'hjá', 'Anker', 'Eli', 'Petersen', ')', '.']","[0, 0, 1, 2, 2, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Anker Eli Petersen']
228,"['Hetta', 'staðfesti', 'samstundis', 'upploysnina', 'av', 'Spacemen', '3', ',', 'og', 'Spiritualized', 'kundi', 'byrja', '.']","[0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Spacemen 3']
229,"['Tunnilin', 'er', '2,8', 'metrar', 'høgur', 'og', 'er', 'hann', 'lægsti', 'tunnil', 'í', 'Føroyum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Føroyum']
230,"['Millumtjóða', 'eindarskipanin', ""'"", ""''"", 'SI', ""''"", ""'""]","[3, 4, 4, 4, 4, 4, 4]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","[""ORG: Millumtjóða eindarskipanin ' '' SI '' '""]"
231,"[""'"", ""''"", 'Úr', 'Týsklandi', ""''"", ""'""]","[0, 0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Týsklandi']
232,"['Bert', 'Pál', 'Joensen', 'hevði', 'megnað', 'tað', 'áður', '.']","[0, 1, 2, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Pál Joensen']
233,"['Turkur', 'er', 'stórt', 'vandamál', 'í', 'hesum', 'parti', 'í', 'Vesturafrika', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Vesturafrika']
234,"[""'"", ""''"", 'Roðagrælingur', ""''"", ""'""]","[0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Roðagrælingur']
235,"['Stovnurin', 'heldur', 'til', 'í', 'Landslæknahúsinum', 'á', 'Sigmundargøtu', 'í', 'Havn', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Havn']
236,"['Fyri', 'tað', 'æt', 'landið', 'Palestina', '.']","[0, 0, 0, 0, 3, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Palestina']
237,"['Seyed', 'Ali', 'Khamenei']","[1, 2, 2]","['fo', 'fo', 'fo']",['PER: Seyed Ali Khamenei']
238,"[""'"", ""''"", 'Stórur', 'gulstelkur', ""''"", ""'""]","[0, 0, 5, 6, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Stórur gulstelkur']
239,"['Jógvan', 'Martin', 'Olsen', '(', '2006-2008', ')']","[1, 2, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Jógvan Martin Olsen']
240,"['Oyggjarnar', 'eru', 'einar', '100', 'km', 'í', 'ein', 'útnyrðing', 'úr', 'Marokko', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Marokko']
241,"['Eins', 'og', 'í', 'Løgtinginum', 'verða', 'uppskot', 'beind', 'í', 'ymiskar', 'nevndir', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Løgtinginum']
242,"['Andras', 'Guttormsson', ',', '(', 'uml', '.']","[1, 2, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Andras Guttormsson']
243,"['Kili', '0,35', '(', '2,48', ')']","[5, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Kili']
244,"['Longu', 'sama', 'ár', 'gjørdist', 'TSF', 'sjálvstøðugur', 'limur', 'í', 'Altjóða', 'Talvsambandinum', 'FIDE', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: FIDE']
245,"['Frammanundan', 'hevði', 'hann', 'boðað', 'frá', ',', 'at', 'Jóhannes', 'Doyparin', 'skuldi', 'verða', 'føddur', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Jóhannes Doyparin']
246,"['Langabbi', 'Hans', 'Jacob', 'Højgaard', 'tónaskald', '.']","[0, 1, 2, 2, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Hans Jacob Højgaard']
247,"['Hans', 'Andrias', 'Djurhuus']","[1, 2, 2]","['fo', 'fo', 'fo']",['PER: Hans Andrias Djurhuus']
248,"['Bretland', 'og', 'Frakland', 'róku', 'eftirlætispolitikk', ',', 'ið', 'gav', 'Hitler', 'frið', 'at', 'gera', 'hetta', '.']","[5, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Bretland', 'LOC: Frakland', 'PER: Hitler']"
249,"['47', 'limir', 'í', 'Fólkatinginum', '.']","[0, 0, 0, 3, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Fólkatinginum']
250,"[""'"", ""''"", 'Atassut', ""''"", ""'""]","[0, 0, 3, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Atassut']
251,"['Hin', 'helmingurin', 'er', 'Senatið', '.']","[0, 0, 0, 3, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Senatið']
252,"['Tað', 'hevur', 'eisini', 'stóran', 'týdning', 'sum', 'farleið', 'millum', 'londini', 'Kenja', ',', 'Uganda', 'og', 'Tansania', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Kenja', 'LOC: Uganda', 'LOC: Tansania']"
253,"['Enn', 'hevur', 'hann', 'bara', 'verið', 'forseti', 'í', 'góðar', 'átta', 'mánaðir', ',', 'og', 'hesa', 'tíðina', 'hevur', 'hann', 'verið', 'í', '16', 'londum', 'ella', 'eitt', 'fleiri', 'enn', 'George', 'Bush', 'eldri', ',', 'sum', 'vitjaði', '15', 'lond', 'í', 'sínum', 'fyrsta', 'forsetaári', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: George Bush eldri']
254,"['HB', '(', 'kvinnur', ')']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: HB ( kvinnur )']
255,"['Hýggiflogmúsin', 'er', 'tann', 'næstvanligasta', 'í', 'Norðurhøvum', 'aftan', 'á', 'trøllflogmúsina', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Norðurhøvum']
256,"['``', 'Eg', 'eri', 'ikki', 'komin', 'at', 'bróta', 'niður', ',', 'men', 'at', 'fullføra', ""''"", ',', 'segði', 'Jesus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Jesus']
257,"[""'"", ""''"", 'Úr', 'Fraklandi', ""''"", ""'""]","[0, 0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Fraklandi']
258,"['Allir', 'sangirnir', 'eru', 'skrivaðir', 'av', 'Lennon', '/', 'McCartney', 'um', 'einki', 'annað', 'er', 'viðmerkt', '.']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['PER: Lennon', 'PER: McCartney']"
259,"['Hann', 'hevur', 'áður', 'spælt', 'á', 'U17', 'landsliðnum', '.']","[0, 0, 0, 0, 0, 3, 4, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: U17 landsliðnum']
260,"['Veðurlagsráðið', 'hjá', 'ST']","[3, 4, 4]","['fo', 'fo', 'fo']",['ORG: Veðurlagsráðið hjá ST']
261,"['Tað', 'hevur', 'eisini', 'hent', 'seg', ',', 'at', 'teir', 'hava', 'funnið', 'deyðamannalutir', 'frá', 'tíðini', 'langt', 'fyri', 'Kristi', 'føðing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Kristi']
262,"['Matteo', 'Renzi', '(', '2013–nú', ')']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Matteo Renzi']
263,"[""''"", ""'Mikines"", ""''"", ""'"", 'er', 'málarin', 'Sámal', 'Joensen-Mikines']","[0, 0, 0, 0, 0, 0, 1, 2]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Sámal Joensen-Mikines']
264,"['Real', 'Madrid', 'C.F', '.']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: Real Madrid C.F .']
265,"['Hann', 'var', 'nevndarformaður', 'í', 'Smyril', 'Line', '1986-1991', '.']","[0, 0, 0, 0, 3, 4, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Smyril Line']
266,"['at', 'hann', 'var', 'tveittur', 'úr', 'Javnaðarflokkinum', '.']","[0, 0, 0, 0, 0, 3, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Javnaðarflokkinum']
267,"['Hann', 'var', 'valdur', 'á', 'Løgting', '1988-1998', '.']","[0, 0, 0, 0, 3, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Løgting']
268,"['Tann', 'víðagitnasti', 'karolingski', 'kongurin', 'var', 'Karlamagnus', '.']","[0, 0, 0, 0, 0, 1, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Karlamagnus']
269,"['Sgt', 'Pepper', ""'s"", 'Lonely', 'Hearts', 'Club', 'Band', '(', 'LP', ')']","[3, 4, 4, 4, 4, 4, 4, 4, 4, 4]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","[""ORG: Sgt Pepper 's Lonely Hearts Club Band ( LP )""]"
270,"['Edmund', 'Joensen', '(', 'SaF', ')']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Edmund Joensen']
271,"['2013-14', 'EB', '/', 'Streymur']","[0, 3, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: EB / Streymur']
272,"['Russland', '(', 'fastur', 'limur', ')']","[5, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Russland']
273,"['Hetta', 'byggir', 'á', 'framburðin', '(', 'ljóðfrøðina', ')', 'og', 'ikki', 'á', 'upprunan', '(', 'upprunafrøðina', ')', 'sum', 'stavingarlagið', 'eftir', 'Hammershaimb', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Hammershaimb']
274,"['Venceslaus', 'Ulricus', 'Hammershaimb']","[1, 2, 2]","['fo', 'fo', 'fo']",['PER: Venceslaus Ulricus Hammershaimb']
275,"['Momoiro', 'Clover', 'Z']","[3, 4, 4]","['fo', 'fo', 'fo']",['ORG: Momoiro Clover Z']
276,"['Heinrich', 'Heine', '(', '1797–1856', ')']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Heinrich Heine']
277,"['Kongressin', 'í', 'USA']","[3, 4, 4]","['fo', 'fo', 'fo']",['ORG: Kongressin í USA']
278,"[""'"", ""''"", 'Sundgrælingur', ""''"", ""'""]","[0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Sundgrælingur']
279,"['e', ')', 'Fámjin']","[0, 0, 5]","['fo', 'fo', 'fo']",['LOC: Fámjin']
