,tokens,ner_tags,langs,spans
1305,"['Herbert', 'Hoover', ',', '1929–1933']","[1, 2, 0, 0]","['is', 'is', 'is', 'is']",['PER: Herbert Hoover']
1306,"[""'"", ""''"", 'Mið-Asía', 'og', 'Suður-Asía', ""''"", ""'""]","[0, 0, 5, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Mið-Asía', 'LOC: Suður-Asía']"
1307,"['Allar', 'eru', 'þær', 'í', 'Varsjá', ',', 'utan', 'eina', 'í', 'borginni', 'Plock', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Varsjá']
1308,"['Hann', 'tók', 'Njálu', 'sérstakleg', 'fyrir', 'og', 'taldi', 'að', 't.d', '.']","[0, 0, 5, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Njálu']
1309,"['Aðalráður', 'ráðlausi', 'giftist', 'Emmu', 'af', 'Normandí', '.']","[1, 2, 0, 1, 2, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Aðalráður ráðlausi', 'PER: Emmu af Normandí']"
1310,"['tilvísun', 'Antoon', 'van', 'Dyck']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Antoon van Dyck']
1311,"[""''"", 'Guðmundur', 'Pétursson', ""''"", ""'""]","[0, 1, 2, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Guðmundur Pétursson']
1312,"['Belgía', '(', '115', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Belgía']
1313,"['Gambía', '(', '3', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Gambía']
1314,"['Ríkharður', 'ljónshjarta', ',', 'næstelsti', 'sonurinn', ',', 'tók', 'einnig', 'þátt', 'í', 'uppreisninni', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Ríkharður ljónshjarta']
1315,"['Allison', 'Janney', 'sem', 'C.J', '.']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Allison Janney']
1316,"['William', '(', '77', ')']","[3, 0, 0, 0]","['is', 'is', 'is', 'is']",['ORG: William']
1317,"['Godspeed', 'You', '!', 'Black', 'Emperor']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Godspeed You ! Black Emperor']
1318,"['Sverrir', 'Hermannsson', 'fyrrv', '.']","[1, 2, 0, 0]","['is', 'is', 'is', 'is']",['PER: Sverrir Hermannsson']
1319,"['tilvísun', 'Kaliforníuháskóli', 'í', 'Los', 'Angeles']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Kaliforníuháskóli í Los Angeles']
1320,"['Hann', 'hefur', 'ritað', 'ævi\xadsögu', 'Gunn\xadars', 'Thorodd\xadsens', 'og', 'um', 'embætt\xadistíð', 'Kristjáns', 'Eld\xadjárns', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Gunn\xadars Thorodd\xadsens', 'PER: Kristjáns Eld\xadjárns']"
1321,"['Elías', '(', '400', ')']","[1, 0, 0, 0]","['is', 'is', 'is', 'is']",['PER: Elías']
1322,"['**', '15', '–', 'Katrín', 'Ómarsdóttir']","[0, 0, 0, 1, 2]","['is', 'is', 'is', 'is', 'is']",['PER: Katrín Ómarsdóttir']
1323,"[""'"", ""''"", 'KR-völlur', ""''"", ""'""]","[0, 0, 3, 0, 0]","['is', 'is', 'is', 'is', 'is']",['ORG: KR-völlur']
1324,"['Króatía', 'fór', 'með', 'sigur', 'af', 'hólmi', 'á', 'meðan', 'Þýskaland', 'lenti', 'í', 'öðru', 'sæti', 'og', 'Frakkland', 'hafnaði', 'í', 'því', 'þriðja', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Króatía', 'LOC: Þýskaland', 'ORG: Frakkland']"
1325,"['Ásta', 'Ragnheiður', 'Jóhannesdóttir', 'þingmaður']","[1, 2, 2, 0]","['is', 'is', 'is', 'is']",['PER: Ásta Ragnheiður Jóhannesdóttir']
1326,"[""'"", ""''"", ""''Hagfræðin"", ""''"", ""'"", ""''"", '(', ""''Oeconomica"", ""''"", ')', 'er', 'rit', 'í', 'þremur', 'bókum', ',', 'sem', 'er', 'eignað', 'Aristótelesi', 'en', 'flestir', 'fræðimenn', 'telja', 'einhvern', 'nemenda', 'hans', 'hafa', 'samið', 'það', 'eða', 'einhvern', 'nemenda', 'Þeófrastosar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Aristótelesi', 'PER: Þeófrastosar']"
1327,"['Hinrik', '3', '.', 'Frakkakonung', '(', '1551-1589', ')', '.']","[1, 2, 2, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Hinrik 3 .']
1328,"['Fjölbrautaskólinn', 'í', 'Breiðholti']","[3, 4, 4]","['is', 'is', 'is']",['ORG: Fjölbrautaskólinn í Breiðholti']
1329,"['Hlutverk', 'Jane', 'Lynchar', 'átti', 'upprunalega', 'bara', 'að', 'vera', 'lítið', 'út', 'af', 'því', 'að', 'hún', 'var', 'í', 'annarri', 'seríu', 'á', 'þeim', 'tíma', 'en', 'sú', 'þáttaröð', 'var', 'stuttu', 'seinna', 'aflýst', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Jane Lynchar']
1330,"['Basilíka', 'Krists', 'konungs']","[3, 4, 4]","['is', 'is', 'is']",['ORG: Basilíka Krists konungs']
1331,"['Kauphöllin', 'í', 'New', 'York']","[3, 4, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Kauphöllin í New York']
1332,"['Suðaustan', 'við', 'hafið', 'er', 'Tyrrenahaf', '.']","[0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Tyrrenahaf']
1333,"['Hann', 'hefur', 'fengið', 'stuðning', 'frá', 'mörgum', 'nárúskum', 'stjórnmálamönnum', ',', 'þar', 'á', 'meðal', 'Bernard', 'Dowiyogo', ',', 'René', 'Harris', 'og', 'Ludwig', 'Scotty', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Bernard Dowiyogo', 'PER: René Harris', 'PER: Ludwig Scotty']"
1334,"['Ófeigur', 'Sigurðsson', ',', ""''Öræfi"", ""''""]","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Ófeigur Sigurðsson']
1335,"['tilvísun', 'KFUM', 'og', 'KFUK']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: KFUM og KFUK']
1336,"['Halldór', 'Laxness', 'sagði', 't.d', '.']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Halldór Laxness']
1337,"['tilvísun', 'Kristján', '2', '.']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Kristján 2 .']
1338,"['Armenía', 'staðfesti', 'þáttöku', 'eftir', 'að', 'hafa', 'verið', 'fjarverandi', 'árið', 'áður', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Armenía']
1339,"['[[Odra', 'í', 'Szczecin', ',', 'Póllandi']","[0, 0, 5, 0, 5]","['is', 'is', 'is', 'is', 'is']","['LOC: Szczecin', 'LOC: Póllandi']"
1340,"['Í', 'Menntaskólanum', 'í', 'Reykjavík', 'var', 'hann', 't.d', '.']","[0, 3, 4, 4, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Menntaskólanum í Reykjavík']
1341,"['tilvísun', 'Wigan', 'Athletic', 'F.C', '.']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Wigan Athletic F.C .']
1342,"['tilvísun', 'Ívan', 'Petrovítsj', 'Pavlov']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Ívan Petrovítsj Pavlov']
1343,"['Akihito', 'tók', 'við', 'krúnunni', 'og', 'Heisei-tímabilið', 'hófst', '.']","[1, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Akihito']
1344,"['TILVÍSUN', 'Kaliforníuháskóli', 'í', 'Santa', 'Barbara']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Kaliforníuháskóli í Santa Barbara']
1345,"['Hún', 'þakkar', 'einnig', 'Dixie', 'Chicks', 'fyrir', 'að', 'sýna', 'henni', 'hvað', 'það', 'er', 'hægt', 'að', 'hafa', 'mikil', 'áhrif', 'með', 'því', 'að', '``', 'teygja', 'mörkin', ""''"", '.']","[0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Dixie Chicks']
1346,"[""''"", 'Burn', 'Notice', ""''""]","[0, 3, 4, 0]","['is', 'is', 'is', 'is']",['ORG: Burn Notice']
1347,"['Kennaraháskóli', 'Íslands', 'hafði', 'hluta', 'hússins', 'til', 'afnota', 'um', 'tíma', '.']","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Kennaraháskóli Íslands']
1348,"['Fermat', 'fann', 'vingjarnlega', 'talnaparið', '17296', 'og', '18416', '.']","[1, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Fermat']
1349,"['Ariel', 'Sharon', ""''"", '(', 'að', 'nafninu', 'til', ""''"", ')', '/', 'Ehud', 'Olmert', ""''"", '(', 'Sitjandi', ')', ""''5""]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Ariel Sharon', 'PER: Ehud Olmert']"
1350,"['Criminal', 'Minds', ':', 'Suspect', 'Behavior']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Criminal Minds : Suspect Behavior']
1351,"['tilvísun', 'Kirkja', 'hins', 'sanna', 'Jesú']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Kirkja hins sanna Jesú']
1352,"['Ludwig', 'von', 'Mises', 'fjallaði', 'um', 'peningamál', 'frá', 'sjónarhóli', 'einstaklingsins', 'og', 'um', 'áhrif', 'breytinga', 'í', 'peningaframboði', 'á', 'eftirspurn', '.']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Ludwig von Mises']
1353,"['TILVÍSUN', 'Söngvakeppni', 'evrópskra', 'sjónvarpsstöðva', '2010']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Söngvakeppni evrópskra sjónvarpsstöðva 2010']
1354,"['Stórsveit', 'Nix', 'Noltes', 'var', 'stofnuð', '.']","[3, 4, 4, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: Stórsveit Nix Noltes']
1355,"['Sognfjörður', 'er', 'stærsti', 'fjörðurinn', 'og', 'inn', 'af', 'honum', 'ganga', 'margir', 'smáfirðir', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Sognfjörður']
1356,"['Pestin', 'er', 'oftast', 'talin', 'upprunnin', 'í', 'Mið-Asíu', 'og', 'hefur', 'borist', 'þaðan', 'yfir', 'gresjurnar', 'með', 'kaupmönnum', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Mið-Asíu']
1357,"['Evrópukeppnin', 'í', 'knattspyrnu', '1992']","[3, 4, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Evrópukeppnin í knattspyrnu 1992']
1358,"['tilvísun', 'Washington', '(', 'borg', ')']","[0, 5, 6, 6, 6]","['is', 'is', 'is', 'is', 'is']",['LOC: Washington ( borg )']
1359,"['tilvísun', 'Ameríkudeildin', '(', 'NFL', ')']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Ameríkudeildin ( NFL )']
1360,"['Hryðjuverkin', '11.', 'september', '2001']","[3, 4, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Hryðjuverkin 11. september 2001']
1361,"['„Ignition', '(', 'Remix', ')', '“', '-', 'R.', 'Kelly']","[0, 0, 0, 0, 0, 0, 1, 2]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: R. Kelly']
1362,"['Antonín', 'Dvořák', 'var', 'nemandi', 'Smetanas', '.']","[1, 2, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['PER: Antonín Dvořák']
1363,"['Vasco', 'da', 'Gama', 'uppgötvaði', 'Seychelles-eyjar', 'í', 'Indlandshafi', 'í', 'annarri', 'Indlandsferð', 'sinni', '.']","[1, 2, 2, 0, 5, 0, 5, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Vasco da Gama', 'LOC: Seychelles-eyjar', 'LOC: Indlandshafi']"
1364,"['Guðrún', 'Eva', 'Mínervudóttir', '(', 'besta', 'þýdda', 'barnabókin', ')', '.']","[1, 2, 2, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Guðrún Eva Mínervudóttir']
1365,"['Evrópukeppnin', 'í', 'knattspyrnu', '1968']","[3, 4, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Evrópukeppnin í knattspyrnu 1968']
1366,"['Hún', 'naut', 'ekki', 'mikilla', 'vinsælda', 'fyrr', 'en', 'Laura', 'Lynch', 'og', 'Robin', 'Lynn', 'Macy', ',', 'sem', 'voru', 'meðal', 'stofnenda', 'sveitarinnar', ',', 'hættu', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Laura Lynch', 'PER: Robin Lynn Macy']"
1367,"['*Finland', ""'"", ""''"", 'Damien', 'Duff', ""''"", ""'""]","[0, 0, 0, 1, 2, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Damien Duff']
1368,"['Það', 'er', 'nyrsta', 'landið', 'í', 'Afríku', 'og', 'austasta', 'landið', 'á', 'Atlasfjallgarðinum', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Afríku', 'LOC: Atlasfjallgarðinum']"
1369,"['1768-1769', 'Christian', 'v.', 'Proeck']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Christian v. Proeck']
1370,"['Þar', 'með', 'enduðu', 'dagar', 'Dansk-norska', 'ríkisins', '.']","[0, 0, 0, 0, 5, 6, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Dansk-norska ríkisins']
1371,"[""'"", ""''"", 'Kóngsmelur', ""''"", ""'"", 'var', 'heiti', 'á', 'landspildu', 'á', 'toppi', 'Öskjuhlíðar', 'í', 'Reykjavík', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['ORG: Öskjuhlíðar', 'LOC: Reykjavík']"
1372,"['Þetta', 'ár', 'í', 'Oxford', 'reyndist', 'hafa', 'haft', 'mikilvæg', 'áhrif', 'á', 'hann', 'er', 'hann', 'ákvað', 'að', 'leggja', 'fyrir', 'sig', 'heimspekina', 'og', 'var', 'snar', 'þáttur', 'í', 'mótun', 'hans', 'sem', 'rökgreiningarheimspekingsins', 'sem', 'hann', 'var', 'allt', 'til', 'æviloka', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Oxford']
1373,"['tilvísun', 'William', 'Butler', 'Yeats']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: William Butler Yeats']
1374,"['Þrjár', 'sjálfsmorðssprengjur', 'sprungu', 'við', 'íþróttavöllinn', 'Stade', 'de', 'France', 'kl', '.']","[0, 0, 0, 0, 0, 3, 4, 4, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Stade de France']
1375,"['tilvísun', 'Landssamband', 'byssueigenda', 'í', 'Bandaríkjunum']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Landssamband byssueigenda í Bandaríkjunum']
1376,"['==', 'Ferli', 'frumvarpa', 'á', 'Alþingi', '==']","[0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: Alþingi']
1377,"['Þar', 'eru', 'Ingólfur', 'Arnarson', 'og', 'Hjörleifur', 'Hróðmarsson', ',', 'fóstbróðir', 'hans', ',', 'sagðir', 'hafa', 'haft', 'vetursetu', 'fyrst', 'þegar', 'þeir', 'komu', 'til', 'Íslands', '.']","[0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Ingólfur Arnarson', 'PER: Hjörleifur Hróðmarsson', 'LOC: Íslands']"
1378,"['TILVÍSUN', 'Stefán', 'Karl', 'Stefánsson']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Stefán Karl Stefánsson']
1379,"['Í', 'Valhöll', 'koma', 'til', 'hans', 'vopndauðir', 'menn', '.']","[0, 5, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Valhöll']
1380,"['Þá', 'fór', 'hann', 'til', 'Spánar', 'en', 'þar', 'gekk', 'honum', 'ekki', 'svo', 'vel', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Spánar']
1381,"[""'"", ""''"", 'Eyja-', 'og', 'Miklaholtshreppur', ""''"", ""'"", '.']","[0, 0, 5, 6, 6, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Eyja- og Miklaholtshreppur']
1382,"['**', '20', '–', 'Fanndís', 'Friðriksdóttir']","[0, 0, 0, 1, 2]","['is', 'is', 'is', 'is', 'is']",['PER: Fanndís Friðriksdóttir']
1383,"['Miami', ',', 'Flórída', '(', '4', ')']","[5, 0, 5, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']","['LOC: Miami', 'LOC: Flórída']"
1384,"['Stóra-Pólland', '(', 'hérað', ')']","[5, 6, 6, 6]","['is', 'is', 'is', 'is']",['LOC: Stóra-Pólland ( hérað )']
1385,"['Í', 'vesturhluta', 'fylkisins', 'eru', 'Klettafjöll', '.']","[0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Klettafjöll']
1386,"['„Questo', 'amore“', 'Ricchi', 'e', 'Poveri', '12', '.']","[0, 0, 3, 4, 4, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Ricchi e Poveri']
1387,"['Nicolas', 'Poussin', '(', 't.d', '.']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Nicolas Poussin']
1388,"['Phyllostachys', 'aureosulcata', 'Gulgróparbambus', ""''""]","[5, 6, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Phyllostachys aureosulcata']
1389,"['Hann', 'er', 'merki', 'þýska', 'ríkisins', '.']","[0, 0, 0, 3, 4, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: þýska ríkisins']
1390,"[""'"", ""''"", 'Philip', 'Seymour', 'Hoffman', ""''"", ""'""]","[0, 0, 1, 2, 2, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Philip Seymour Hoffman']
1391,"['Myndin', 'var', 'aðeins', 'dreift', 'á', 'mynddiski', '.']","[0, 0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: mynddiski']
1392,"['Gabrielle', 'Anwar', 'sem', 'Fiona', 'Glenanne']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Gabrielle Anwar']
1393,"['tilvísun', 'Ríkisháskólinn', 'í', 'Pennsylvaníu']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Ríkisháskólinn í Pennsylvaníu']
1394,"['Gunnar', 'Gunnarsson', ""''"", '(', '1889-1975', ')', ""''""]","[1, 2, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Gunnar Gunnarsson']
1395,"[""'"", ""''"", 'Heilaga', 'rómverska', 'ríkið', ""''"", ""'""]","[0, 0, 3, 4, 4, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Heilaga rómverska ríkið']
1396,"[""'"", ""''"", 'Pólsk-litháíska', 'samveldið', ""''"", ""'""]","[0, 0, 5, 6, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Pólsk-litháíska samveldið']
1397,"['Tveimur', 'árum', 'seinna', 'leitaði', 'Sverrir', 'Sigurðsson', 'einnig', 'til', 'þeirra', 'eftir', 'stuðningi', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Sverrir Sigurðsson']
1398,"['Leonardo', 'da', 'Vinci']","[1, 2, 2]","['is', 'is', 'is']",['PER: Leonardo da Vinci']
1399,"['Dílaskarfur', 'er', 'strjáll', 'vetrargestur']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Dílaskarfur']
1400,"['tilvísun', 'Píanósónata', 'nr.', '14', '(', 'Beethoven', ')']","[0, 3, 4, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Píanósónata nr. 14 ( Beethoven )']
1401,"['Frankfurt', '(', 'Oder', ')']","[5, 6, 6, 6]","['is', 'is', 'is', 'is']",['LOC: Frankfurt ( Oder )']
1402,"['John', 'Broadus', 'Watson']","[1, 2, 2]","['is', 'is', 'is']",['PER: John Broadus Watson']
1403,"['Kristján', 'Eldjárn', 'fyrrv', '.']","[1, 2, 0, 0]","['is', 'is', 'is', 'is']",['PER: Kristján Eldjárn']
1404,"['Faðir', 'hans', 'var', 'Thor', 'Jensen', ',', 'umsvifamikill', 'athafnamaður', ',', 'og', 'meðal', 'systkina', 'hans', 'var', 'Ólafur', 'Thors', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Thor Jensen', 'PER: Ólafur Thors']"
1405,"['(', '386a-417b', ')', 'Ríkið', 'III']","[0, 0, 0, 3, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Ríkið III']
1406,"['TILVÍSUN', 'Jón', 'Thoroddsen', 'eldri']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Jón Thoroddsen eldri']
1407,"['Hinn', 'fyrsti', 'var', 'dr.', 'Helgi', 'Pjeturss', '.']","[0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Helgi Pjeturss']
1408,"['Hann', 'átti', 'í', 'landvinningastríðum', 'við', 'Skota', 'og', 'Frakka', '.']","[0, 0, 0, 0, 0, 5, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Skota', 'LOC: Frakka']"
1409,"['tilvísun', 'Hackney', '(', 'borgarhluti', ')']","[0, 5, 6, 6, 6]","['is', 'is', 'is', 'is', 'is']",['LOC: Hackney ( borgarhluti )']
1410,"['Guðmundur', 'Finnbogason', ""''"", '(', '1873-1944', ')', ""''""]","[1, 2, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Guðmundur Finnbogason']
