,tokens,ner_tags,langs,spans
225,"['Архангельск', 'облаçĕ', ',', 'Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Архангельск облаçĕ', 'LOC: Коми Республики']"
226,"['Чăваш', 'Республикин', 'Патшалăх', 'Канашĕн', 'депутачĕ', '(', '16-мĕш', 'тĕп', 'округ', ')', '.']","[3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Чăваш Республикин Патшалăх Канашĕн']
227,"['Эрих', 'Мария', 'Ремарк']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Эрих Мария Ремарк']
228,"['Ставрополь', 'Ен', ',', 'Дагестан', 'Республики', ',', 'Калмăк', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Ставрополь Ен', 'LOC: Дагестан Республики', 'LOC: Калмăк Республики']"
229,"['Юханшыв', 'бассейнĕ', '—', 'Чулман', 'Атăл', '.']","[0, 0, 0, 5, 6, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Чулман Атăл']
230,"['Киров', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Киров облаçĕ']
231,"['Мордва', 'Республики', ',', 'Чулхула', 'облаçĕ', ',', 'Чăваш', 'Республики', ',', 'Пенза', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Мордва Республики', 'LOC: Чулхула облаçĕ', 'LOC: Чăваш Республики', 'LOC: Пенза облаçĕ']"
232,"['перенаправление', 'Тур', 'Хейердал', 'Тур']","[0, 1, 2, 1]","['cv', 'cv', 'cv', 'cv']","['PER: Тур Хейердал', 'PER: Тур']"
233,"['Азербайджансем', '-', '0,8', '%']","[3, 0, 0, 0]","['cv', 'cv', 'cv', 'cv']",['ORG: Азербайджансем']
234,"['Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Коми Республики']
235,"[""'"", ""''"", 'ВАЗ-2102', ""''"", ""'"", 'Атăлçи', 'автомобиль', 'савутра', 'кăларнă', 'çăмăл', ',', 'пиллĕк', 'алăклă', 'автомашина', '.']","[0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Атăлçи автомобиль савутра']
236,"['Мускав', 'патшалăх', 'М.', 'В.', 'Ломоносов', 'ячĕллĕ', 'университечĕ']","[3, 4, 4, 4, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Мускав патшалăх М. В. Ломоносов ячĕллĕ университечĕ']
237,"['Аслă', 'Карл', 'вăхăтĕнче', 'епископа', 'кĕперне', 'пуçлăхĕнчен', 'кăларнă', '.']","[1, 2, 0, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Аслă Карл']
238,"['Путин', 'Владимир', 'Владимирович']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Путин Владимир Владимирович']
239,"['Статьи', 'Колмогорова', 'в', 'журнале', 'Квант', '(', '1970—1993', ')', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Квант']
240,"['Мускав', 'патшалăх', 'М.', 'В.', 'Ломоносов', 'ячĕллĕ', 'университечĕ']","[3, 4, 4, 4, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Мускав патшалăх М. В. Ломоносов ячĕллĕ университечĕ']
241,"['Овчинников', 'Николай', 'Васильевич', '—', 'ӳнерçĕ']","[1, 2, 2, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Овчинников Николай Васильевич']
242,"['Томск', 'облаçĕ', ',', 'Омск', 'облаçĕ', ',', 'Çĕн', 'Çĕпĕр', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Томск облаçĕ', 'LOC: Омск облаçĕ', 'LOC: Çĕн Çĕпĕр облаçĕ']"
243,"['Мускав', 'Энергетика', 'Институчĕ']","[3, 4, 4]","['cv', 'cv', 'cv']",['ORG: Мускав Энергетика Институчĕ']
244,"['Азербайджансем', '—', '3', 'пин', '217']","[3, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Азербайджансем']
245,"['Киров', 'облаçĕ', ',', 'Удмурт', 'Республики', ',', 'Мари', 'Эл', ',', 'Тутарстан', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 5, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Киров облаçĕ', 'LOC: Удмурт Республики', 'LOC: Мари Эл', 'LOC: Тутарстан']"
246,"['Назарова', 'Маргарита', 'Петровна']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Назарова Маргарита Петровна']
247,"['Терменвокс', 'кĕвĕ', 'инструментне', 'шутласа', 'тунă', '.']","[3, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Терменвокс']
248,"['Чăваш', 'патшалăх', 'университетĕнче', 'вĕренсе', 'тухнă', '.']","[3, 4, 4, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Чăваш патшалăх университетĕнче']
249,"['Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Коми Республики']
250,"['перенаправление', 'Таса', 'Якку', 'Апостол', 'чиркĕвĕ', '(', 'Текискьяк', ')']","[0, 3, 4, 4, 4, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Таса Якку Апостол чиркĕвĕ ( Текискьяк )']
251,"['Сталин', 'Иосиф', 'Виссарионович']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Сталин Иосиф Виссарионович']
252,"['Мордва', 'Республики', ',', 'Чулхула', 'облаçĕ', ',', 'Чăваш', 'Республики', ',', 'Пенза', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Мордва Республики', 'LOC: Чулхула облаçĕ', 'LOC: Чăваш Республики', 'LOC: Пенза облаçĕ']"
253,"['«Авария»', ',', 'режиссёр', 'Александр', 'Галибин']","[0, 0, 0, 1, 2]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Александр Галибин']
254,"['Пенза', 'облаçĕ', ',', 'Мордва', 'Республики', ',', 'Чулхула', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Пенза облаçĕ', 'LOC: Мордва Республики', 'LOC: Чулхула облаçĕ']"
255,"['Юханшыв', 'бассейнĕ', '—', 'Чулман', 'Атăл', '.']","[0, 0, 0, 5, 6, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Чулман Атăл']
256,"['Архангельск', 'облаçĕ', ',', 'Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Архангельск облаçĕ', 'LOC: Коми Республики']"
257,"['Кантурĕ', 'Гвардейск', 'хулинче', 'вырнаçнă', '.']","[0, 3, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Гвардейск']
258,"['Иван', 'Крылов', '(', '1769—1844', ')']","[1, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Иван Крылов']
259,"['Юханшыв', 'бассейнĕ', '—', 'Иртыш', '(', 'юханшыв', ')', '.']","[0, 0, 0, 5, 6, 6, 6, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Иртыш ( юханшыв )']
260,"['Визбор', 'Юрий', 'Иосифович']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Визбор Юрий Иосифович']
261,"['Ăна', 'кăсăклантаракансен', 'шутне', 'Артюр', 'Рембо', ',', 'Леонардо', 'да', 'Винчи', ',', 'Уильям', 'Шекспир', 'кĕреççĕ', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['PER: Леонардо да Винчи', 'PER: Уильям Шекспир']"
262,"['Аслă', 'пурçăн', 'çулĕ']","[3, 4, 4]","['cv', 'cv', 'cv']",['ORG: Аслă пурçăн çулĕ']
263,"['Завода', 'никĕсленĕ', 'чухне', 'Н.', 'В.', 'Татищев', 'те', 'пулнă', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Н. В. Татищев']
264,"['Архангельск', 'облаçĕ', ',', 'Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Архангельск облаçĕ', 'LOC: Коми Республики']"
265,"['Коми', 'Республики', 'территорипе', 'юхать', '.']","[5, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Коми Республики']
266,"['Любовь', 'Соколова', '—', ""''Даша"", 'Сковородникова', 'аккăшĕ', ""''""]","[1, 2, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Любовь Соколова']
267,"['Соколов', 'Валериан', 'Сергеевич', '-', 'паллă', 'боксер', '.']","[1, 2, 2, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Соколов Валериан Сергеевич']
268,"['Ленин', 'Владимир', 'Ильич']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Ленин Владимир Ильич']
269,"['Бичурин', 'Н.Я', '.', ',', '«Собрание', 'сведений»', '.']","[1, 2, 2, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Бичурин Н.Я .']
270,"['Курултайра', 'Тэмуджина', 'Чингисхан', 'ятне', 'параççĕ', '.']","[0, 0, 1, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Чингисхан']
271,"['перенаправление', 'Раççей', 'патшалăхĕн', 'академи', 'Кĕçĕн', 'театрĕ']","[0, 3, 4, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Раççей патшалăхĕн академи Кĕçĕн театрĕ']
272,"['Артамонов', 'М.И', '.', '«Хасарсен', 'историйĕ»']","[1, 2, 2, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Артамонов М.И .']
273,"['М.', 'Шолохов', '«Лăпкă', 'Дон»', ';']","[1, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: М. Шолохов']
274,"['Анри', 'де', 'Тулуз-Лотрек', '(', 'Henri', 'de', 'Toulouse-Lautrec', ')']","[1, 2, 2, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Анри де Тулуз-Лотрек']
275,"['Бударин', 'Николай', 'Михайлович', '—', 'космонавт-тĕпчевçĕ', '.']","[1, 2, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Бударин Николай Михайлович']
276,"['Башаров', 'Марат', 'Алимжанович']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Башаров Марат Алимжанович']
277,"['перенаправление', 'Чăваш', 'патшалăх', 'пукане', 'театрĕ']","[0, 3, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Чăваш патшалăх пукане театрĕ']
278,"['Джон', 'Крюгер', '(', ""''John"", 'Krueger', ""''"", ')']","[1, 2, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Джон Крюгер']
279,"['Вăрман', 'шăшикки', '—', 'çĕр', 'мулкачĕсен', 'йышне', 'кĕрекен', 'чĕрчун', '.']","[5, 6, 0, 0, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Вăрман шăшикки']
280,"['Михаил', 'Ломоносов', '(', '1711—1765', ')']","[1, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Михаил Ломоносов']
281,"['Данилов', 'Анатолий', 'Васильевич', ',', 'ӳнерçĕ', '.']","[1, 2, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Данилов Анатолий Васильевич']
282,"['Çтерлĕ', 'станцине', '30', 'çх', '.']","[5, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Çтерлĕ']
283,"['Эжен', 'Делакруа', '(', 'Eugène', 'Delacroix', ')']","[1, 2, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Эжен Делакруа']
284,"['Венгрсен', 'каялла', 'чакма', 'тивет', ',', 'кăшт', 'каярах', 'арбитраж', 'тăрăх', 'хула', 'Чехословаки', 'шутне', 'кĕрет', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Чехословаки']
285,"['перенаправление', 'Раççей', 'Федерацийĕн', 'Хĕçпăшаллă', 'вăйĕсем']","[0, 3, 4, 4, 4]","['cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Раççей Федерацийĕн Хĕçпăшаллă вăйĕсем']
286,"['Юханшыв', 'Кеть', 'юханшывăнн', 'сылтăм', 'çыранпе', 'вăрринчен', '798', 'км', 'юхса', 'кĕрет', '.']","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Кеть']
287,"['Юханшыв', 'бассейнĕ', '—', 'Чулман', 'Атăл', '.']","[0, 0, 0, 5, 6, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Чулман Атăл']
288,"['Хантă-Манси', 'автономи', 'тăрăхĕ', '—', 'Югра', 'территорипе', 'юхать', '.']","[5, 6, 6, 6, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Хантă-Манси автономи тăрăхĕ — Югра']
289,"['перенаправление', 'Дедюшко', 'Александр', 'Викторович']","[0, 1, 2, 2]","['cv', 'cv', 'cv', 'cv']",['PER: Дедюшко Александр Викторович']
290,"['Дивизи', 'ятне', 'Одессăри', 'урама', 'тивĕçтернĕ', '.']","[0, 0, 5, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Одессăри']
291,"['Ямал-Ненец', 'автономлă', 'тăрăхĕ', 'территорипе', 'юхать', '.']","[5, 6, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['LOC: Ямал-Ненец автономлă тăрăхĕ']
292,"['Леонид', 'Куравлёв', '—', ""''Митяй"", ""''""]","[1, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv']",['PER: Леонид Куравлёв']
293,"['Ленин', 'Владимир', 'Ильич']","[1, 2, 2]","['cv', 'cv', 'cv']",['PER: Ленин Владимир Ильич']
294,"['Ямал-Ненец', 'автономлă', 'тăрăхĕ', ',', 'Хантă-Манси', 'автономи', 'тăрăхĕ', '—', 'Югра', 'территорипе', 'юхать', '.']","[5, 6, 6, 0, 5, 6, 6, 6, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Ямал-Ненец автономлă тăрăхĕ', 'LOC: Хантă-Манси автономи тăрăхĕ — Югра']"
295,"['перенаправление', 'Диана', ',', 'Уэльс', 'еликĕ']","[0, 1, 2, 2, 2]","['cv', 'cv', 'cv', 'cv', 'cv']","['PER: Диана , Уэльс еликĕ']"
296,"['Виççĕшĕн', 'ятне', 'те', 'Григорий', 'Иванович', 'Котовскийне', 'халалласа', 'панă', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['PER: Григорий Иванович Котовскийне']
297,"['Краснодар', 'Ен', ',', 'Адыгей', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Краснодар Ен', 'LOC: Адыгей']"
298,"['Альт', 'тата', 'фортепиано', 'валли', 'çырнă', 'соната']","[3, 0, 0, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv']",['ORG: Альт']
299,"['Томск', 'облаçĕ', ',', 'Çĕн', 'Çĕпĕр', 'облаçĕ', 'территорипе', 'юхать', '.']","[5, 6, 0, 5, 6, 6, 0, 0, 0]","['cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv', 'cv']","['LOC: Томск облаçĕ', 'LOC: Çĕн Çĕпĕр облаçĕ']"
