,tokens,ner_tags,langs,spans
182,"['Brie', ',', 'Somme']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Brie , Somme']"
183,"['Mona', 'the', 'Vampire']","[3, 4, 4]","['mg', 'mg', 'mg']",['ORG: Mona the Vampire']
184,"['FIHODINANA', '2056', 'Nancy', '(', 'A909', 'TB', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2056 Nancy ( A909 TB )']
185,"['**', 'Yury', 'Andreyevich', 'Morozov', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Yury Andreyevich Morozov']
186,"['**', 'Ákos', 'Kovrig', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ákos Kovrig']
187,"['FIHODINANA', ""L'Express"", 'de', 'Madagascar']","[0, 3, 4, 4]","['mg', 'mg', 'mg', 'mg']","[""ORG: L'Express de Madagascar""]"
188,"['FIHODINANA', '22324', '(', '1991', 'RQ9', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 22324 ( 1991 RQ9 )']
189,"['FIHODINANA', '21043', '(', '1990', 'RT2', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 21043 ( 1990 RT2 )']
190,"['FIHODINANA', '13516', '(', '1990', 'UO1', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 13516 ( 1990 UO1 )']
191,"['**', 'Tetsuo', 'Nakanishi', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Tetsuo Nakanishi']
192,"[""'"", ""''"", 'Laboissière-en-Santerre', ""''"", ""'""]","[0, 0, 5, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['LOC: Laboissière-en-Santerre']
193,"['FIHODINANA', '118294', '(', '1998', 'SQ75', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 118294 ( 1998 SQ75 )']
194,"['FIHODINANA', '160514', '(', '1991', 'PQ9', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 160514 ( 1991 PQ9 )']
195,"['I', ""'"", ""''"", 'Jevargi', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Karnataka', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Karnataka', 'LOC: India']"
196,"['2040', 'Chalonge', '(', '1974', 'HA', ')']","[3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2040 Chalonge ( 1974 HA )']
197,"['**', 'Marilyn', 'Monroe', '—', 'mpilalao', ',', 'mpilalao', ""amin'ny"", 'horonantsary', ',', 'mpamoaka', 'horonantsary', ',', 'mpanoratra', 'ny', ""tantaran'ny"", 'fiainany']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Marilyn Monroe']
198,"['I', ""'"", ""''"", 'Kapra', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Andhra', 'Pradesh', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Andhra Pradesh', 'LOC: India']"
199,"['**', 'Glenn', 'Miller', '—', 'mpitendry', 'mozika']","[0, 1, 2, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Glenn Miller']
200,"['I', ""'"", ""''"", 'Bhadrak', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Odisha', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Odisha', 'LOC: India']"
201,"['**', 'Markus', 'Jürgenson', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Markus Jürgenson']
202,"['FIHODINANA', '29143', '(', '1988', 'DK', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 29143 ( 1988 DK )']
203,"['I', ""'"", ""''"", 'Vauxaillon', ""''"", ""'"", 'dia', 'kaominina', 'ao', ""amin'ny"", ""fivondronan'i"", 'Laon', ',', 'ao', ""amin'ny"", ""departemantan'i"", 'Aisne', ',', 'ao', ""amin'ny"", ""faritr'i"", 'Picardie', ',', 'ao', 'Frantsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Aisne', 'LOC: Picardie', 'LOC: Frantsa']"
204,"['FIHODINANA', '16557', '(', '1991', 'VE2', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 16557 ( 1991 VE2 )']
205,"['**', 'Michele', 'Pazienza', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Michele Pazienza']
206,"['FIHODINANA', '33102', '(', '1997', 'YJ11', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 33102 ( 1997 YJ11 )']
207,"['FIHODINANA', '29143', '(', '1988', 'DK', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 29143 ( 1988 DK )']
208,"['FIHODINANA', '162014', '(', '1994', 'RF11', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 162014 ( 1994 RF11 )']
209,"['Saint-Aubin', ',', 'Indre']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Saint-Aubin , Indre']"
210,"['FIHODINANA', '13516', '(', '1990', 'UO1', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 13516 ( 1990 UO1 )']
211,"['Marolles', ',', 'Loir-et-Cher']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Marolles , Loir-et-Cher']"
212,"['**', 'Joaquín', 'Vallejo', 'Arbeláez', '—', 'injeniera', 'sivily', ',', 'mpanoratra', ',', 'mpanao', 'politika']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Joaquín Vallejo Arbeláez']
213,"['**', 'Masaru', 'Kurotsu', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Masaru Kurotsu']
214,"['Prades', ',', 'Ariège']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Prades , Ariège']"
215,"['**', 'Hecham', 'Qandil', '—', 'mpanao', 'politika', ',', 'injeniera']","[0, 1, 2, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Hecham Qandil']
216,"['**', 'Ryan', 'Stevenson', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ryan Stevenson']
217,"['23061', 'Blueglass', '(', '1999', 'XW46', ')']","[3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 23061 Blueglass ( 1999 XW46 )']
218,"['Mahaleo', '(', 'tarika', ')']","[3, 4, 4, 4]","['mg', 'mg', 'mg', 'mg']",['ORG: Mahaleo ( tarika )']
219,"['Minot', ',', ""Côte-d'Or""]","[5, 6, 6]","['mg', 'mg', 'mg']","[""LOC: Minot , Côte-d'Or""]"
220,"['FIHODINANA', '2056', 'Nancy', '(', 'A909', 'TB', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2056 Nancy ( A909 TB )']
221,"['**', 'Johann', 'Bessler', '—', 'mpamorona']","[0, 1, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: Johann Bessler']
222,"['FIHODINANA', '24784', '(', '1993', 'TV12', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 24784 ( 1993 TV12 )']
223,"['Seyssel', ',', 'Ain']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Seyssel , Ain']"
224,"['**', 'Richard', 'Göransson', '—', 'injeniera']","[0, 1, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: Richard Göransson']
225,"['**', 'Ralf', 'Aussem', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ralf Aussem']
226,"['Pressigny', ',', 'Deux-Sèvres']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Pressigny , Deux-Sèvres']"
227,"['I', ""'"", ""''"", 'Douai', ""''"", ""'"", 'dia', 'kaominina', 'ao', ""amin'ny"", ""fivondronan'i"", 'Douai', ',', 'ao', ""amin'ny"", ""departemantan'i"", 'Nord', ',', 'ao', ""amin'ny"", ""faritr'i"", 'Nord-Pas-de-Calais', ',', 'ao', 'Frantsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Nord', 'LOC: Nord-Pas-de-Calais', 'LOC: Frantsa']"
228,"['FIHODINANA', '24956', '(', '1997', 'SN10', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 24956 ( 1997 SN10 )']
229,"['FIHODINANA', '3179', 'Beruti', '(', '1962', 'FA', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 3179 Beruti ( 1962 FA )']
230,"['FIHODINANA', '24784', '(', '1993', 'TV12', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 24784 ( 1993 TV12 )']
231,"['I', ""'"", ""''"", 'Kirtinagar', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Uttarakhand', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Uttarakhand', 'LOC: India']"
232,"['I', ""'"", ""''"", 'Koraput', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Odisha', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Odisha', 'LOC: India']"
233,"['FIHODINANA', '160514', '(', '1991', 'PQ9', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 160514 ( 1991 PQ9 )']
234,"['**', 'John', 'J.', 'Carty', '—', 'injeniera']","[0, 1, 2, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: John J. Carty']
235,"['10039', 'Keet', 'Seel', '(', '1984', 'LK', ')']","[3, 4, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 10039 Keet Seel ( 1984 LK )']
236,"['**', 'William', 'Bickford', '—', 'injeniera']","[0, 1, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: William Bickford']
237,"['**', 'Óscar', 'Córdoba', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Óscar Córdoba']
238,"['FIHODINANA', 'Fampisehoana', 'Oniversaly', '2010']","[0, 3, 4, 4]","['mg', 'mg', 'mg', 'mg']",['ORG: Fampisehoana Oniversaly 2010']
239,"['145826', '(', '1998', 'UP45', ')']","[3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 145826 ( 1998 UP45 )']
240,"['**', 'Ray', 'Clemence', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ray Clemence']
241,"['**', 'Álvaro', 'Pereira', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Álvaro Pereira']
242,"['**', 'Tsepo', 'Masilela', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Tsepo Masilela']
243,"['Brion', ',', 'Indre']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Brion , Indre']"
244,"['FIHODINANA', '1488', 'Aura', '(', '1938', 'XE', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 1488 Aura ( 1938 XE )']
245,"[""'"", ""''"", 'Miannay', ""''"", ""'""]","[0, 0, 5, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['LOC: Miannay']
246,"['I', ""'"", ""''"", 'Shiggaon', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Karnataka', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Karnataka', 'LOC: India']"
247,"['FIHODINANA', '3367', 'Alex', '(', '1983', 'CA3', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 3367 Alex ( 1983 CA3 )']
248,"['FIHODINANA', 'Trèves', ',', 'Gard']","[0, 5, 6, 6]","['mg', 'mg', 'mg', 'mg']","['LOC: Trèves , Gard']"
249,"['I', ""'"", ""''"", 'Kanjikoil', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Tamil', 'Nadu', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Tamil Nadu', 'LOC: India']"
250,"['**', 'Przemysław', 'Tytoń', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Przemysław Tytoń']
251,"['15058', 'Billcooke', '(', '1998', 'YL16', ')']","[3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 15058 Billcooke ( 1998 YL16 )']
252,"['FIHODINANA', '22479', '(', '1997', 'FY1', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 22479 ( 1997 FY1 )']
253,"['**', 'Catherine', 'Breillat', '—', 'talen-koronantsary', ',', 'mpilalao', ',', 'mpanoratra', ',', 'mpanoratra', 'tantara', 'lava', ',', 'mpanoratra', 'senariô']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Catherine Breillat']
254,"['FIHODINANA', '19134', '(', '1988', 'TQ1', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 19134 ( 1988 TQ1 )']
255,"['I', ""'"", ""''"", 'Nampcelles-la-Cour', ""''"", ""'"", 'dia', 'kaominina', 'ao', ""amin'ny"", ""fivondronan'i"", 'Vervins', ',', 'ao', ""amin'ny"", ""departemantan'i"", 'Aisne', ',', 'ao', ""amin'ny"", ""faritr'i"", 'Picardie', ',', 'ao', 'Frantsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Aisne', 'LOC: Picardie', 'LOC: Frantsa']"
256,"['Rocles', ',', 'Lozère']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Rocles , Lozère']"
257,"['Le', 'Broc', ',', 'Puy-de-Dôme']","[5, 6, 6, 6]","['mg', 'mg', 'mg', 'mg']","['LOC: Le Broc , Puy-de-Dôme']"
258,"['Frédéric', 'Henry', 'de', 'Chapman']","[1, 2, 2, 2]","['mg', 'mg', 'mg', 'mg']",['PER: Frédéric Henry de Chapman']
259,"['I', ""'"", ""''"", 'Akodia', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", ""faritanin'i"", 'Madhya', 'Pradesh', ',', 'ao', 'India', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Madhya Pradesh', 'LOC: India']"
260,"['FIHODINANA', '2005', 'Hencke', '(', '1973', 'RA', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2005 Hencke ( 1973 RA )']
261,"['Anais', ',', 'Charente-Maritime']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Anais , Charente-Maritime']"
262,"['Aubin', ',', 'Aveyron']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Aubin , Aveyron']"
263,"['FIHODINANA', '25049', 'Christofnorn', '(', '1998', 'QS45', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 25049 Christofnorn ( 1998 QS45 )']
264,"['2408', 'Astapovich', '(', '1978', 'QK1', ')']","[3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2408 Astapovich ( 1978 QK1 )']
265,"['I', ""'"", ""''"", 'Orvillers-Sorel', ""''"", ""'"", 'dia', 'kaominina', 'ao', ""amin'ny"", ""fivondronan'i"", 'Compiègne', ',', 'ao', ""amin'ny"", ""departemantan'i"", 'Oise', ',', 'ao', ""amin'ny"", ""faritr'i"", 'Picardie', ',', 'ao', 'Frantsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Oise', 'LOC: Picardie', 'LOC: Frantsa']"
266,"['**', 'Rodolfo', 'Bodipo', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Rodolfo Bodipo']
267,"['I', ""'"", ""''"", 'Veuilly-la-Poterie', ""''"", ""'"", 'dia', 'kaominina', 'ao', ""amin'ny"", ""fivondronan'i"", 'Château-Thierry', ',', 'ao', ""amin'ny"", ""departemantan'i"", 'Aisne', ',', 'ao', ""amin'ny"", ""faritr'i"", 'Picardie', ',', 'ao', 'Frantsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","['LOC: Aisne', 'LOC: Picardie', 'LOC: Frantsa']"
268,"['FIHODINANA', '24956', '(', '1997', 'SN10', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 24956 ( 1997 SN10 )']
269,"['**', 'Afonso', 'Guimarães', 'da', 'Silva']","[0, 1, 2, 2, 2]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: Afonso Guimarães da Silva']
270,"['**', 'Rolf', 'Mellde', '—', 'injeniera']","[0, 1, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: Rolf Mellde']
271,"['I', ""'"", ""''"", 'Hezuo', ""''"", ""'"", 'dia', 'tanàna', 'ao', ""amin'ny"", 'Repoblika', ""Entim-bahoakan'i"", 'Sina', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","[""LOC: Repoblika Entim-bahoakan'i Sina""]"
272,"['FIHODINANA', 'Boismont', ',', 'Somme']","[0, 5, 6, 6]","['mg', 'mg', 'mg', 'mg']","['LOC: Boismont , Somme']"
273,"['**', 'Zaza', 'Pachulia', '—', 'mpilalao', 'basikety']","[0, 1, 2, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Zaza Pachulia']
274,"['FIHODINANA', 'Ferrières', ',', 'Somme']","[0, 5, 6, 6]","['mg', 'mg', 'mg', 'mg']","['LOC: Ferrières , Somme']"
275,"['FIHODINANA', '32982', '(', '1996', 'VD38', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 32982 ( 1996 VD38 )']
276,"['La', 'Roche-Blanche', ',', 'Loire-Atlantique']","[5, 6, 6, 6]","['mg', 'mg', 'mg', 'mg']","['LOC: La Roche-Blanche , Loire-Atlantique']"
277,"['Remicourt', ',', 'Vosges']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Remicourt , Vosges']"
278,"['FIHODINANA', ""Fikambanan'ny"", 'mpampiasa', 'sidina', 'anabakabaka', 'sivily', 'iraisam-pirenena']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']","[""ORG: Fikambanan'ny mpampiasa sidina anabakabaka sivily iraisam-pirenena""]"
279,"['FIHODINANA', '9526', '(', '1981', 'EC13', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 9526 ( 1981 EC13 )']
280,"['Neufchâteau', ',', 'Vosges']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Neufchâteau , Vosges']"
281,"['FIHODINANA', '2040', 'Chalonge', '(', '1974', 'HA', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 2040 Chalonge ( 1974 HA )']
282,"['FIHODINANA', '29143', '(', '1988', 'DK', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 29143 ( 1988 DK )']
283,"['**', 'Ronnie', 'Quintarelli', '—', 'injeniera']","[0, 1, 2, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ronnie Quintarelli']
284,"['FIHODINANA', '162014', '(', '1994', 'RF11', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 162014 ( 1994 RF11 )']
285,"['**', 'Ruud', 'Boymans', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ruud Boymans']
286,"['FIHODINANA', '29209', '(', '1991', 'RV7', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 29209 ( 1991 RV7 )']
287,"['FIHODINANA', '15058', 'Billcooke', '(', '1998', 'YL16', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 15058 Billcooke ( 1998 YL16 )']
